,XGBoost,LightGBM,ExtraTrees,CatBoost,KNN,SVR,ElasticNet,BayesianRidge,LSTM,Prophet,NeuralProphet,SARIMAX,TBATS,TFT,N-HiTS
2024-12-26,0.0,0.16174051896207595,0.0,6.387225548902212e-05,0.0,0.1434091816367266,0.0,0.0,0.0,0.0,0.0,0.0,0.008031936127744515,0.36253093812375264,0.3242235528942113
2024-12-27,0.0,0.1876646706586827,0.0,0.0710738522954092,0.0,0.0030738522954091778,0.0,0.0,0.0,0.0,0.0,0.0,0.030842315369261512,0.4476886227544916,0.2596566866267467
2024-12-28,0.0,0.20798403193612786,0.0,0.02038323353293413,0.0,0.047097804391217586,0.0,0.0,0.0,0.0,0.0,0.0,0.022403193612774455,0.4291976047904193,0.2729341317365268
2024-12-29,0.0,0.24916566866267476,0.0,0.00014371257485029963,0.0,0.025445109780439117,0.0,0.0,0.0,0.0,0.0,0.0,0.015576846307385234,0.46304191616766494,0.2466267465069862
2024-12-30,0.0,0.24752894211576845,0.0,0.0,0.0,0.02659481037924153,0.0,0.0,0.0,0.0,0.0,0.0,0.008822355289421152,0.4675688622754493,0.2494850299401199
2024-12-31,0.0,0.21299800399201596,0.0,0.039393213572854295,0.0,0.0044870259481037955,0.0,0.0,0.0,0.0,0.0,0.0,0.024095808383233528,0.49589620758483044,0.223129740518962
2025-01-01,0.0,0.2689740518962077,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.06107784431137722,0.4533652694610778,0.21656686626746519
2025-01-02,0.0,0.3054610778443114,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.07359680638722559,0.34357684630738544,0.2773493013972058
2025-01-03,0.0,0.32102994011976055,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0729660678642714,0.32618762475049917,0.27980039920159694
2025-01-04,0.0,0.3026666666666666,0.0,7.984031936127767e-05,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05164071856287428,0.418986027944112,0.22661077844311386
2025-01-05,0.0,0.26393612774451153,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08757684630738527,0.4287185628742515,0.21975249500998023
2025-01-06,0.0,0.2684471057884233,0.0,5.5888223552894286e-05,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824111776447106,0.43199201596806436,0.21707784431137736
2025-01-07,0.0,0.278794411177645,0.0,3.193612774451106e-05,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.059465069860279475,0.38057485029940136,0.28111776447105774
2025-01-08,1.596806387225553e-05,0.26050299401197596,0.0,5.5888223552894286e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689740518962077,0.4546107784431137,0.2158403193612776
2025-01-09,0.0,0.2731656686626745,0.0,3.193612774451106e-05,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.06970059880239525,0.423560878243513,0.23352495009980062
2025-01-10,0.0,0.26569261477045913,0.0,0.00018363273453093825,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0673373253493015,0.4022115768463075,0.2645588822355291
2025-01-11,0.0,0.2321037924151697,0.0,0.03625548902195611,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0646706586826347,0.3733413173652693,0.2936127744510979
2025-01-12,0.0,0.2852774451097806,0.0,0.02052694610778443,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.07573652694610775,0.36340119760479045,0.2550419161676648
2025-01-13,1.596806387225553e-05,0.2930379241516966,0.0,5.5888223552894286e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08566067864271457,0.37491417165668667,0.2463153692614771
2025-01-14,7.185628742514981e-05,0.2983473053892216,0.0,0.0002475049900199603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09081836327345313,0.361548902195609,0.24896606786427156
2025-01-15,1.596806387225553e-05,0.2994650698602794,0.0,5.5888223552894286e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09437125748502992,0.36053493013972077,0.24555688622754504
2025-01-16,1.596806387225553e-05,0.2373413173652697,0.0,0.045916167664670667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1074091816367266,0.3605109780439125,0.2488063872255489
2025-01-17,1.596806387225553e-05,0.2193213572854293,0.0,0.07338123752495011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1078403193612775,0.35831536926147706,0.24112574850299426
2025-01-18,7.185628742514981e-05,0.12623552894211568,0.0,0.12475049900199611,0.0,0.0,0.021844311377245507,0.0,0.0,0.0,0.0,0.0,0.09580039920159683,0.34861477045908196,0.282682634730539
2025-01-19,7.185628742514981e-05,0.32886227544910207,0.0,0.0,0.0,0.0,0.03282235528942118,0.0,0.0,0.0,0.00842315369261478,0.0,0.11515369261477044,0.28605189620758525,0.2286147704590819
2025-01-20,6.387225548902212e-05,0.34641117764471063,0.0,8.782435129740529e-05,0.0,0.0,0.036183632734530936,0.0,0.0,0.0,0.02177245508982037,0.0,0.1245668662674651,0.2618682634730538,0.20904590818363272
2025-01-21,1.596806387225553e-05,0.25358882235528946,0.0,0.004590818363273459,0.0,3.193612774451106e-05,0.15969660678642728,0.0,0.0,0.0,0.0,0.0,0.08662674650698604,0.22623552894211588,0.2692135728542912
2025-01-22,0.00010379241516966087,0.25340518962075836,0.0,0.00021556886227544952,0.0,3.193612774451106e-05,0.1702355289421158,0.0,0.0,0.0,0.0,0.0,0.07332534930139724,0.256558882235529,0.2461237524950101
2025-01-23,1.596806387225553e-05,0.2502594810379242,0.0,0.00013572854291417176,0.0,0.00017564870259481057,0.21359680638722556,0.0,0.0,0.0,0.0006147704590818376,0.0,0.08789620758483035,0.24354491017964103,0.20376047904191616
2025-01-24,1.596806387225553e-05,0.2251656686626747,0.0,0.00013572854291417176,0.0,0.00023952095808383277,0.23917764471057884,0.0,0.0,0.0,0.0,0.0,0.07915369261477045,0.2441437125748504,0.2119680638722556
2025-01-25,0.0003433133732534933,0.0,0.0,0.0010459081836327352,0.0,0.0,0.4000798403193614,0.0,0.0,0.0,0.08568463073852295,0.036135728542914185,0.021756487025948117,0.33288622754491015,0.1220678642714571
2025-01-26,0.0013493013972055892,0.0,0.0,0.00023952095808383277,0.0,0.0,0.2505229540918165,0.01908982035928143,0.0,0.0,0.08461477045908188,0.12435928143712574,0.0053253493013972085,0.3290059880239524,0.18549301397205598
2025-01-27,0.00406387225548902,0.04581237524950103,0.0,0.0,0.0,5.5888223552894286e-05,0.16491816367265472,0.018203592814371273,0.0,0.0,0.04192415169660683,0.1591616766467067,0.025253493013972058,0.3796327345309383,0.16097405189620764
2025-01-28,0.04793612774451102,0.015976047904191607,0.0,0.0,0.0,0.0,0.015401197604790416,0.13758083832335333,0.0,0.0,0.07415568862275437,0.16477445109780442,0.04335329341317366,0.3364231536926147,0.16439920159680632
2025-01-29,0.0005588822355289428,0.01699001996007986,0.0,0.0,0.0,0.0,0.01598403193612777,0.1616047904191616,0.0,0.0,0.08253093812375252,0.22122155688622758,0.00046307385229540964,0.329556886227545,0.17108982035928155
2025-01-30,8.782435129740531e-05,0.03218363273453096,0.0,0.0,0.0,0.0,0.022634730538922156,0.07932135728542912,0.0,0.0,0.14530938123752504,0.18301796407185644,7.185628742514981e-05,0.3330059880239518,0.20436726546906198
2025-01-31,3.193612774451106e-05,0.09447504990019959,0.0,0.0,0.0,0.0,0.0,0.009317365269461085,0.0,0.0,0.2021077844311377,0.20640319361277432,2.395209580838325e-05,0.26969261477045925,0.21794810379241536
2025-02-01,0.10816766467065873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.13583233532934125,0.25757285429141746,2.395209580838325e-05,0.288622754491018,0.20976447105788434
2025-02-02,0.09550499001996009,0.0,0.038035928143712594,0.0,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.14926147704590814,0.27554491017964083,2.395209580838325e-05,0.3200479041916167,0.12156487025948119
2025-02-03,0.07862674650698603,0.0,0.04146906187624753,0.0,0.0,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.20332934131736521,0.23871457085828363,4.79041916167665e-05,0.3559920159680638,0.08180439121756485
2025-02-04,0.008463073852295413,0.0,0.0844870259481038,0.0,0.0,0.02092614770459085,0.0,0.0,0.0,0.05163273453093818,0.1730858283433133,0.19931337325349305,0.0,0.2901397205588824,0.17195209580838336
2025-02-05,0.0859241516966068,0.0,0.024375249500998022,0.0,0.0,0.07504191616766469,0.0,0.0,1.596806387225553e-05,0.0,0.18436726546906193,0.214051896207585,0.0,0.2706986027944115,0.14552495009980054
2025-02-06,0.11394011976047903,0.0,0.027712574850299397,0.0,0.0,0.03984031936127749,0.0,0.0,0.0,0.0001596806387225552,0.17598403193612785,0.23611976047904204,0.0,0.29654291417165696,0.10970059880239523
2025-02-07,0.04070259481037921,0.0,0.06961277445109788,0.0,0.0,0.08758483033932138,0.0,0.0,0.0,0.0019001996007984039,0.20941317365269485,0.2106427145708583,0.0,0.2995289421157684,0.08061477045908183
2025-02-08,0.08247504990019966,0.0,0.037005988023952094,0.0,0.0,0.056015968063872275,0.0,0.0,1.596806387225553e-05,0.02192415169660679,0.21950499001996024,0.1611017964071857,0.0,0.2764231536926145,0.14553293413173657
2025-02-09,0.0833932135728543,0.0,0.0,0.0,0.0,0.05871457085828341,0.0,0.0,0.0,0.031896207584830326,0.2197684630738524,0.15915369261477055,3.992015968063883e-05,0.3015329341317365,0.1455009980039921
2025-02-10,0.1141317365269461,0.0,0.0,0.0,0.0,0.04018363273453098,0.0,0.0,0.0,0.014107784431137733,0.2013413173652695,0.15508183632734532,3.992015968063883e-05,0.35796407185628737,0.11714970059880245
2025-02-11,0.07849900199600794,0.0,0.0,0.0,0.0,0.060694610778443125,0.0,0.0,0.0,0.030171656686626733,0.2142195608782436,0.1491337325349302,0.0,0.36545309381237545,0.10182834331337325
2025-02-12,0.08846307385229542,0.0,0.0,0.0,0.0,0.02697005988023952,0.0,0.0,0.0,0.01728542914171657,0.1466267465069862,0.1547385229540918,0.0,0.3779800399201599,0.18793612774451107
2025-02-13,0.0955289421157685,0.0,0.0,0.0,0.0,0.029333333333333326,0.0,0.0,0.0,0.007345309381237527,0.13529740518962077,0.16662674650698617,0.0,0.3780359281437126,0.18783233532934143
2025-02-14,0.09069061876247507,0.0,0.09180039920159686,0.0,0.0,3.193612774451106e-05,0.0,0.0,8.782435129740531e-05,0.0,0.11936926147704596,0.15911377245508976,2.395209580838325e-05,0.5004710578842313,0.03841117764471056
2025-02-15,0.051632734530938175,0.0,0.14792814371257504,0.0,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0683353293413174,0.06522155688622765,0.0,0.5512574850299404,0.11560878243512973
2025-02-16,0.10413572854291427,0.0,0.18130139720558905,0.0,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.14363273453093817,0.0,0.0,0.5672015968063872,0.003712574850299405
2025-02-17,0.11348502994011977,0.0,0.15303792415169673,0.0,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.13922554890219566,4.79041916167665e-05,0.0,0.5575249500998006,0.03666267465069859
2025-02-18,0.12481437125748497,0.0,0.1531976047904192,0.0,0.0,0.00013572854291417176,0.0,0.0,1.596806387225553e-05,0.0,0.15853093812375255,0.0,2.395209580838325e-05,0.5416447105788417,0.021636726546906168
2025-02-19,0.10079840319361279,0.0,0.15448303393213567,0.0,0.0,3.193612774451106e-05,0.0,0.0,1.596806387225553e-05,0.0,0.11592814371257497,0.03952095808383236,2.395209580838325e-05,0.3784431137724552,0.21075449101796415
2025-02-20,0.1727904191616769,0.0,0.0015489021956087835,0.0,0.0,3.193612774451106e-05,0.0,0.0,1.596806387225553e-05,0.10504590818363274,0.2720000000000001,0.0,2.395209580838325e-05,0.18979640718562885,0.2587465069860278
2025-02-21,0.06646706586826351,0.0,7.984031936127767e-05,0.0,0.032455089820359294,7.984031936127767e-05,0.0,0.0,0.0,0.1423632734530938,0.3203193612774455,0.0,3.992015968063883e-05,0.14789620758483038,0.29029940119760467
2025-02-22,0.07658283433133735,0.0,0.00018363273453093825,0.0,0.001820359281437126,0.0001117764471057886,0.0,0.0,1.596806387225553e-05,0.16633133732534944,0.32481437125748513,0.0,9.5808383233533e-05,0.11894610778443107,0.3110978043912176
2025-02-23,0.07837125748502999,0.0,0.00023153692614770482,0.0,0.0,0.00018363273453093825,0.0,0.0,0.0,0.16063872255489023,0.2952734530938123,0.0,0.00013572854291417176,0.1231137724550899,0.342051896207585
2025-02-24,0.045820359281437135,0.0,0.0,0.0,0.0,7.984031936127767e-05,0.0,0.0,0.0,0.16732934131736538,0.22324151696606806,0.0,3.992015968063883e-05,0.1698522954091818,0.3936367265469065
2025-02-25,0.07899401197604801,0.0003353293413173656,0.0,0.0,0.00016766467065868287,0.00028742514970059925,0.0,0.0,0.0,0.09882634730538929,0.012702594810379239,0.0,0.00023952095808383277,0.14967664670658687,0.6587704590818365
2025-02-26,0.15728542914171667,0.0,0.00022355289421157714,0.0,0.0,0.0005269461077844326,0.0,0.0,0.0,0.11094610778443116,0.06593213572854288,0.0,0.013564870259481034,0.18477445109780438,0.46674650698602815
2025-02-27,0.16570858283433146,0.0,0.00023952095808383277,0.0,0.0017564870259481036,0.00028742514970059925,0.0,0.0,0.0,0.172798403193613,0.17017165668662682,0.0,0.00021556886227544952,0.12031137724550904,0.36851097804391214
2025-02-28,0.15016367265469052,0.0,0.000830339321357287,0.0,0.004614770459081838,0.00023952095808383277,0.0,0.0,0.0,0.17634331337325362,0.11893812375249505,0.0,0.00047904191616766553,0.13145708582834337,0.416934131736527
2025-03-01,0.12726546906187636,0.0,0.0,0.0,0.02732135728542914,0.0008622754491017981,0.0,0.0,0.0,0.2129101796407186,0.14711377245508994,0.0,0.00033532934131736574,0.11577644710578841,0.3684151696606786
2025-03-02,0.10629940119760486,0.0,8.782435129740529e-05,0.0,0.03134530938123753,0.0035768463073852343,0.0,0.0,0.0,0.23912974051896232,0.04629940119760481,0.0,0.0017245508982035962,0.14323353293413182,0.42830339321357297
2025-03-03,0.0,0.0,0.0,0.0,0.03169660678642717,0.10916566866267459,0.0,5.5888223552894286e-05,0.0,0.3081357285429141,0.17282235528942133,0.0,0.02552495009980041,0.19311776447105777,0.1594810379241516
2025-03-04,0.0,0.0,0.0,0.0,0.048327345309381244,0.05940918163672653,0.0,0.025732534930139717,0.0,0.25404391217564887,0.09453093812375256,0.0,0.03009181636726548,0.2192574850299403,0.26860678642714597
2025-03-05,0.0,0.0,0.0,0.0,0.015544910179640731,0.05932934131736536,0.0,0.09839520958083839,4.79041916167665e-05,0.3028502994011978,0.09000399201596808,0.0,0.03013972055888225,0.1853892215568863,0.21829940119760474
2025-03-06,0.0,0.0,0.00011177644710578857,0.0,0.022299401197604797,0.0006626746506986044,0.0,0.06910179640718558,0.0,0.37699800399201583,0.05962475049900198,0.0,0.00116566866267465,0.2246147704590819,0.24542115768463074
2025-03-07,0.0,0.06312175648702598,0.000383233532934132,0.0,0.0001996007984031937,0.00023952095808383277,0.0,0.0,4.79041916167665e-05,0.3511776447105791,0.025493013972055906,0.0,0.00048702594810379386,0.22190019960079846,0.3369500998003993
2025-03-08,0.0,0.04076646706586827,0.0009261477045908193,0.0,0.0,6.387225548902212e-05,0.0,0.0,0.0,0.29972055888223575,0.014323353293413188,0.0,0.0007984031936127748,0.2389381237524952,0.40446307385229524
2025-03-09,0.0,0.05269461077844316,0.00043113772455089904,0.0,0.0,6.387225548902212e-05,0.0,0.00020758483033932174,0.0,0.3172774451097803,0.017580838323353304,0.0,0.00031137724550898255,0.22545309381237544,0.3859800399201598
2025-03-10,0.0,0.03190419161676646,0.000542914171656687,0.0,0.00025548902195608833,6.387225548902212e-05,0.0,0.0,0.0,0.3075449101796406,0.03716566866267465,0.0,0.0005189620758483041,0.2750818363273454,0.3469221556886228
2025-03-11,0.0,0.027177644710578836,0.0005988023952095816,0.0,0.0002714570858283435,6.387225548902212e-05,0.0,0.0,0.0,0.31221556886227564,0.039153692614770454,0.0,0.0005748502994011985,0.27600798403193616,0.343936127744511
2025-03-12,0.0,0.07131337325349302,0.0020598802395209604,0.0,0.0,6.387225548902212e-05,0.0,0.0,0.0,0.2732375249500996,0.02051896207584832,0.0,0.0052455089820359286,0.26943712574850337,0.35812375249501005
2025-03-13,0.0,0.06972455089820362,0.0035209580838323346,0.0,0.0,5.5888223552894286e-05,0.0,0.0,0.0,0.2742754491017966,0.022554890219560888,0.0,0.002762475049900201,0.2650778443113774,0.3620279441117765
2025-03-14,0.0,0.08008782435129749,0.003976047904191623,0.0,0.0,6.387225548902212e-05,0.0,0.0,0.0,0.2600718562874253,0.03101796407185628,0.0,0.009029940119760481,0.26576447105788426,0.3499880239520957
2025-03-15,0.0,0.08610778443113774,0.0005029940119760476,0.0,0.0,7.984031936127767e-05,0.0,0.0,0.0,0.3363592814371258,3.193612774451106e-05,0.0,0.00023952095808383277,0.2654371257485031,0.3112415169660677
2025-03-16,0.0,0.04958882235528943,0.06681836327345313,0.0,0.0,5.5888223552894286e-05,0.0,0.0,0.0,0.36079041916167676,0.0,0.0,0.00023952095808383277,0.2297085828343315,0.29279840319361294
2025-03-17,0.0,0.0692375249500999,0.00046307385229540964,0.0,0.0,6.387225548902212e-05,0.0,0.0,0.0,0.29188023952095793,0.05804391217564872,0.0,0.00035129740518962115,0.1762235528942117,0.40373652694610823
2025-03-18,0.0,0.05050698602794413,0.00014371257485029963,0.0,0.0,6.387225548902212e-05,0.0,0.0,0.0,0.30672255489021955,0.09772455089820362,0.0,0.01168862275449102,0.24418363273453103,0.2889660678642715
2025-03-19,0.0,0.0,0.00018363273453093825,0.0,0.0,0.00012774451097804425,0.0,0.0,0.0,0.36948502994011984,0.003369261477045914,0.14670658682634735,0.011145708582834342,0.2601676646706588,0.20881437125748514
2025-03-20,0.0,0.0,0.00017564870259481057,0.0,0.0,0.00014371257485029963,0.0,0.0,0.0,0.3506666666666663,5.5888223552894286e-05,0.19589620758483048,0.043497005988024,0.31328542914171664,0.09627944111776453
2025-03-21,0.0,0.0,0.0004550898203592815,0.0,0.0,5.5888223552894286e-05,0.0,0.0,6.387225548902212e-05,0.3213413173652693,0.0,0.25992015968063875,0.07999201596806398,0.3381716566866267,0.0
2025-03-22,0.0,0.0,0.001149700598802397,0.0,0.0,3.992015968063883e-05,0.0,0.0,1.596806387225553e-05,0.31877045908183615,0.0,0.3357684630738525,0.0841596806387226,0.23755688622754506,0.022538922155688635
2025-03-23,0.0,0.0,0.0007904191616766477,0.0,0.0,3.193612774451106e-05,0.0,0.0,1.596806387225553e-05,0.3251097804391221,0.0,0.2961516966067869,0.0739800399201597,0.2766147704590819,0.027305389221556897
2025-03-24,0.0,0.0,0.00046307385229540964,0.0,0.0,3.193612774451106e-05,0.0,0.0,1.596806387225553e-05,0.30162874251497007,0.0,0.20547704590818378,0.051081836327345344,0.44130139720558886,0.0
2025-03-25,0.0,0.0006147704590818368,0.0005828343313373255,0.0,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.310315369261477,0.0,0.15851497005988022,0.0387225548902196,0.491233532934132,0.0
2025-03-26,0.0,0.0,0.00031936127744511066,0.0,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.34951696606786403,0.0,0.0861716566866268,0.042802395209580846,0.5080638722554888,0.01310978043912176
2025-03-27,0.0,0.0,0.00010379241516966087,0.0,0.0,3.992015968063883e-05,0.0,0.0,1.596806387225553e-05,0.3340678642714571,0.0,0.16922155688622764,0.037756487025948166,0.4587944111776449,0.0
2025-03-28,0.0,0.0,0.00023153692614770482,0.0,0.0,3.992015968063883e-05,0.0,0.0,1.596806387225553e-05,0.34902195608782455,0.0,0.12090219560878249,0.05907385229540923,0.4707145708582835,0.0
2025-03-29,0.0,0.0,0.00030339321357285493,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.34586027944111797,0.0,0.11445908183632734,0.05856287425149702,0.48079840319361256,0.0
2025-03-30,0.0,0.0,0.00014371257485029963,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.3316886227544908,0.0,0.13708582834331354,0.06273053892215576,0.45120958083832313,0.01712574850299401
2025-03-31,0.0,0.0,0.00013572854291417176,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.3339880239520955,0.0,0.11192814371257484,0.060646706586826374,0.4748662674650701,0.018419161676646686
2025-04-01,0.0,0.0,0.00012774451097804425,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.31575249500998026,0.0,0.13473053892215583,0.0692854291417166,0.4578922155688626,0.022195608782435126
2025-04-02,0.0,0.0,3.992015968063883e-05,0.0,0.0,0.00010379241516966087,0.0,0.0,0.0,0.3179720558882238,0.0,0.10989221556886235,0.06891816367265477,0.5030738522954096,0.0
2025-04-03,0.0,0.0,0.00016766467065868287,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.35596007984031974,0.0,0.11746906187624752,0.03880239520958085,0.46143712574850315,0.026147704590818367
2025-04-04,0.0,0.0,5.5888223552894286e-05,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.3913293413173657,0.0,0.1760079840319362,0.013788423153692615,0.4188023952095806,0.0
2025-04-05,0.0,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.4325029940119757,0.0,0.23155289421157704,7.984031936127766e-06,0.33592015968063865,0.0
2025-04-06,0.0,0.017109780439121754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4265548902195609,0.0,0.3308343313373257,0.0,0.2255009980039922,0.0
2025-04-07,0.00345708582834331,0.011936127744510985,0.0,0.0,0.0,0.036223552894211565,0.0,0.0,0.0,0.41053093812375213,0.0,0.25995209580838335,0.0005269461077844326,0.277373253493014,0.0
2025-04-08,0.04062275449101798,0.0,0.0,0.0,0.0,0.29076247504990016,0.0,0.0,0.0,0.27899401197604834,0.0,0.06763273453093813,0.09190419161676643,0.23008383233532934,0.0
