,XGBoost,LightGBM,CatBoost,SVR,KNN,ExtraTrees,ElasticNet,LSTM,Prophet,SARIMAX,TFT,N-HiTS
2025-06-06,0.0,0.0,0.0,0.5527251119013717,0.044886210954584255,0.0,0.0,0.050700846696420034,0.15893517906336185,0.0,0.0,0.19275265138426206
2025-06-07,0.0,0.0,0.0,0.5546049529340985,0.04243110868742207,0.0,0.0,0.02588551674389644,0.15210491337417045,0.021346661979219504,0.0,0.20362684628119282
2025-06-08,0.0,0.0,0.0,0.49649010394272386,0.035911158655947316,0.0,0.0,0.0,0.15504786688438443,0.08875378455710736,0.0,0.2237970859598371
2025-06-09,0.0,0.0,0.0,0.5647376130294064,0.0,0.0,0.0,0.0,0.10356402494745522,0.12224609431566508,0.0,0.20945226770747327
2025-06-10,0.0,0.0,0.0,0.50164158165193,0.0,0.0,0.0,0.03542766272136857,0.17898221769819486,0.0628047192561044,0.0,0.22114381867240218
2025-06-11,0.0,0.0,0.0,0.5463702661794179,0.0728450649097286,0.0,0.0,0.0,0.036042831637645226,0.2632186981355415,0.0,0.08152313913766661
2025-06-12,0.0,0.0,0.0,0.458572043329652,0.1565415412572577,0.0,0.0,0.0,0.0,0.33302743583272093,0.0,0.05185897958036937
2025-06-13,0.0,0.0,0.0,0.4334945689608713,0.17265474922918975,0.0,0.0,0.0,0.0,0.3455102365520161,0.0,0.04834044525792282
2025-06-14,0.0,0.0,0.0,0.418825287438356,0.17216571679744683,0.0,0.0,0.0,0.0,0.3626515072641502,0.0,0.04635748850004697
2025-06-15,0.0,0.0,0.0,0.4287982062993323,0.16166380834504288,0.0,0.0,0.0,0.0,0.3625282656293953,0.0,0.04700971972622959
2025-06-16,0.0,0.0,0.0,0.469973263043391,0.15217713045686698,0.0,0.0,0.0,0.0,0.33063865799852427,0.0,0.04721094850121767
2025-06-17,0.0,0.0,0.0,0.5276602590246083,0.15647489114524246,0.0,0.0,0.0,0.0,0.26786056505632,0.0,0.048004284773829314
2025-06-18,0.0,0.0,0.0,0.5103458013609229,0.18668560894871492,0.0,0.0,0.0,0.0,0.26586101545399604,0.0,0.03710757423636619
2025-06-19,0.0,0.0,0.0,0.4285068171403671,0.23345112895870182,0.0,0.0,0.0,0.00018124402591801933,0.2340360829394939,0.0693809804120762,0.034443746523442835
2025-06-20,0.0,0.0,0.08802238975087774,0.476599620576161,0.09447200518788883,0.0,0.0,0.0,0.07081709083840187,0.14200070126818076,0.012130065960230502,0.1159581264182593
2025-06-21,0.0,0.0,0.0,0.31243021525112813,0.07319273864944618,0.0,0.0,0.1962002671077413,0.033062542385845925,0.12316581100655352,0.2544885083061055,0.007459917293179453
2025-06-22,0.0,0.0,0.010003721978824997,0.2363273709562816,0.019720234202469267,0.0,0.0,0.28143642311379974,0.033744284957583644,0.1174693469610437,0.30129861782999706,0.0
2025-06-23,0.0,0.0,0.0,0.2924102356238689,0.02582777601392898,0.0,0.0,0.14315225005671642,0.02916586175755115,0.08382754411108374,0.4256163324368508,0.0
2025-06-24,0.0,0.0,0.0,0.0,0.2762197611512997,0.0,0.0,0.024333387274782254,0.0,0.0381492848103348,0.6611793704856924,0.00011819627789078467
2025-06-25,0.0,0.0,0.0,0.0,0.29194585443674625,0.0,0.0,0.011427092265058617,0.0,0.024813269415025506,0.6718137838831696,0.0
2025-06-26,0.0,0.0,0.0,0.0,0.027897146388705243,0.0,0.0,0.14358292038470227,0.0,0.0011993864836213086,0.824177489264368,0.0031430574786031886
2025-06-27,0.0,0.0,0.0,0.0,0.24301064858534702,0.0,0.0,0.0,0.0,0.0,0.7399692148497792,0.017020136564873837
2025-06-28,0.0,0.0,0.0,0.0,0.30094852421957147,0.0,0.0,0.0,0.0,0.0,0.6899850722118072,0.009066403568621496
2025-06-29,0.0,0.0,0.0,0.0,0.2596019850383044,0.0,0.0,0.0,0.0,0.0,0.6916847435633144,0.04871327139838117
2025-06-30,0.0,0.0,0.0,0.020880223313051054,0.18757337120465756,0.0,0.0,0.0,0.0,0.0,0.7274698912035588,0.06407651427873265
2025-07-01,0.0,0.013736050143351906,0.0,0.0,0.20924063172062266,0.0,0.0,0.0,0.0,0.0,0.7022792471638454,0.07474407097218005
2025-07-02,0.0,0.0,0.0,0.0,0.23528731154733262,0.0,0.0,0.0,0.0,0.0,0.7256565889318809,0.03905609952078644
2025-07-03,0.0,0.0,0.0,0.0,0.13618009291504343,0.0,0.0,0.0,0.0,0.0,0.7791357711711737,0.08468413591378299
2025-07-04,0.0,0.0035165099916588936,0.0,0.0,0.13233459028212458,0.0,0.0,0.0,0.0,0.0,0.7642499819603215,0.09989891776589505
2025-07-05,0.0,0.0,0.0,0.013631473342176894,0.2220118931148763,0.0,0.0,0.0,0.0,0.0,0.5859150791895208,0.17844155435342599
2025-07-06,0.0,0.0,0.0,0.08737689585546762,0.19152108181069188,0.0,0.0,0.0,0.0,0.0,0.48967876792101167,0.23142325441282877
2025-07-07,0.0,0.0,0.0,0.0037751754206307416,0.31683230209301627,0.0,0.0,0.0,0.0,0.0,0.4124307547584119,0.26696176772794106
2025-07-08,0.0,0.0,0.0,0.0,0.4531520924748028,0.0,0.0,0.0,0.0,0.0,0.2553441337366193,0.2915037737885779
2025-07-09,0.0,0.0,0.0,0.0,0.5295614571627344,0.0,0.0,0.0,0.0,0.0,0.23333585132090096,0.23710269151636468
2025-07-10,0.0,0.0,0.0,0.0,0.5763957780871445,0.010581580632200677,0.0,0.0,0.0,0.0,0.21036320247059928,0.20265943881005552
2025-07-11,0.0,0.0,0.0,0.0019055889630448704,0.5238306873020224,0.10569519080905086,0.0,0.0,0.0,0.0,0.15926810631690086,0.20930042660898096
2025-07-12,0.0,0.0,0.0,0.0,0.5162505031031852,0.05772343171489511,0.0,0.0,0.0,0.0,0.2121319939352829,0.21389407124663679
2025-07-13,0.0,0.0,0.0,0.0,0.3405546850845991,0.0,0.0,0.0,0.0,0.0,0.35078354773980697,0.3086617671755939
2025-07-14,0.0,0.0,0.0,0.0,0.3932111997301132,0.0,0.0,0.0,0.0,0.0,0.2876777689175484,0.3191110313523383
2025-07-15,0.0,0.0,0.0,0.0,0.3939400334968444,0.0,0.0,0.0,0.0,0.0,0.24880335736894285,0.35725660913421275
2025-07-16,0.0,0.0,0.0,0.0,0.4210869565880662,0.0,0.0,0.0,0.0,0.0,0.2345666560046299,0.34434638740730394
2025-07-17,0.0,0.0,0.0,0.0,0.33149746949704945,0.0,0.0,0.0,0.0,0.0,0.2671541100190811,0.40134842048386943
2025-07-18,0.0,0.0,0.0,0.0,0.33485077789447376,0.0,0.0,0.0,0.0,0.0,0.26640100960526997,0.39874821250025616
2025-07-19,0.0,0.0,0.0,0.0,0.340144283139722,0.0,0.0,0.0,0.0,0.0,0.27446469660621575,0.38539102025406224
2025-07-20,0.0,0.0,0.0,0.0,0.2902506951084935,0.0,0.0,0.0,0.0,0.0,0.3071331198046543,0.40261618508685226
2025-07-21,0.0,0.0,0.0,0.0,0.2034269068319481,0.0,0.0,0.0,0.0,0.0,0.4493839106419785,0.3471891825260733
2025-07-22,0.0,0.0,0.0,0.0,0.22652619227208629,0.0,0.0,0.0,0.0,0.0,0.4477628192323859,0.3257109884955277
2025-07-23,0.0,0.0,0.0,0.0,0.23269278821234635,0.0,0.0,0.0,0.0,0.0,0.44890208828039935,0.3184051235072543
2025-07-24,0.0,0.0,0.0,0.0,0.23974839002429843,0.0,0.0,0.0,0.0,0.0,0.4517301740973703,0.3085214358783313
2025-07-25,0.0,0.0,0.0,0.0,0.22359209588508108,0.0,0.0,0.0,0.0,0.0,0.456894852860585,0.31951305125433377
2025-07-26,0.0,0.0,0.0,0.0,0.2729733366472418,0.0,0.0,0.0,0.0,0.0,0.405532100500084,0.3214945628526742
2025-07-27,0.0,0.0,0.0,0.0,0.2745424649729082,0.0,0.0,0.0,0.0,0.0,0.40471875900512116,0.3207387760219707
2025-07-28,0.0,0.0,0.0,0.0,0.2795355439565461,0.0,0.0,0.0,0.0,0.0,0.4025384351204159,0.31792602092303796
2025-07-29,0.0,0.0,0.0,0.0,0.23230898210493578,0.0,0.0,0.0,0.0,0.0,0.4409876580825228,0.32670335981254134
2025-07-30,0.0,0.0,0.0,0.0,0.23303058128116452,0.0,0.0,0.0,0.0,0.0,0.3129442933987064,0.4540251253201291
2025-07-31,0.0,0.0,0.0,0.029692264303607708,0.18792299342180113,0.0,0.0,0.0,0.0,0.0,0.26142864287129125,0.5209560994032999
2025-08-01,0.0,0.0,0.0,0.03056940333673179,0.1183735618242198,0.0,0.0,0.0,0.0,0.0,0.3027486604263231,0.5483083744127254
2025-08-02,0.0,0.0,0.0,0.05434551515287764,0.09645027982904646,0.13862404268225245,0.0,0.0,0.0,0.0,0.0,0.7105801623358234
2025-08-03,0.0353501240372365,0.0,0.0,0.06040861438204191,0.11118673637319465,0.07032355589735205,0.0,0.0,0.0,0.0,0.0,0.7227309693101749
2025-08-04,0.08411086978584337,0.0,0.0,0.0,0.036804749562480484,0.15070285016806678,0.0,0.0,0.0,0.0,0.0,0.7283815304836093
2025-08-05,0.07412387321416429,0.0,0.0,0.0,0.0609018806176716,0.14159530763224512,0.0,0.0,0.0,0.0,0.0,0.7233789385359191
2025-08-06,0.11283463718347635,0.0,0.0,0.0,0.11293407220202789,0.04362850432607487,0.0,0.0,0.0,0.0,0.0,0.7306027862884208
2025-08-07,0.16468387409210308,0.0,0.0,0.0,0.09162972678582283,0.01765931372195567,0.0,0.0,0.0,0.0,0.0,0.7260270854001185
2025-08-08,0.21479988087134685,0.0,0.0,0.22468424026983094,0.0,0.0,0.0,0.06724151310044452,0.001434262772087967,0.0,0.0,0.4918401029862898
2025-08-09,0.3131202422344496,0.0,0.0,0.16442953626791257,0.0,0.0,0.0,0.09573395549955233,0.0,0.0,0.0,0.4267162659980854
2025-08-10,0.3435053503967999,0.0,0.0,0.13180244815535636,0.0,0.0,0.0,0.08138408310004026,0.0,0.0,0.0,0.4433081183478034
2025-08-11,0.36151165516238204,0.0,0.0,0.1182309568453817,0.0,0.0,0.0,0.08708558887493921,0.0,0.0,0.0,0.4331717991172969
2025-08-12,0.3155807422053741,0.0,0.0,0.06297272050883611,0.0,0.0,0.0,0.10969615823142904,0.0,0.0,0.0,0.5117503790543607
2025-08-13,0.16019011492591864,0.0,0.0,0.3676814447576073,0.0,0.0,0.0,0.014255104244006939,0.0,0.0,0.0,0.45787333607246705
2025-08-14,0.1413118066286538,0.0,0.0,0.2863148703004507,0.0,0.0,0.0,0.00504288733693884,0.0,0.0,0.0675384962097937,0.499791939524163
2025-08-15,0.0855258747398483,0.0,0.0,0.36406591903878993,0.0,0.0,0.0,0.0,0.0,0.0,0.07664765915484603,0.47376054706651577
2025-08-16,0.17453330842174292,0.0,0.0,0.237452204137235,0.0,0.0,0.0,0.0,0.0,0.0,0.09266091920593944,0.4953535682350826
2025-08-17,0.27788521938465927,0.0,0.0,0.1510907714132759,0.0,0.0,0.0,0.0,0.0,0.0,0.07170857302669076,0.4993154361753741
2025-08-18,0.2317512535707927,0.0,0.0,0.16623361202851217,0.0,0.0,0.0,0.0,0.0,0.0,0.10067671917651681,0.5013384152241784
2025-08-19,0.18930276508066213,0.0,0.0,0.18918042957688055,0.0,0.0,0.0,0.0,0.0,0.0,0.1260060306602827,0.4955107746821746
2025-08-20,0.15198690930314476,0.0,0.0,0.22783530579725714,0.0,0.0,0.0,0.0,0.0,0.0,0.10103276760216741,0.5191450172974307
2025-08-21,0.09185950297454012,0.0,0.13859507886982095,0.1704590167626898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5990864013929491
2025-08-22,0.0,0.0,0.15905427086754512,0.16670393562429797,0.0,0.0,0.0,0.0,0.0,0.0,0.03385238665217068,0.6403894068559862
2025-08-23,0.0,0.0,0.14759964103529336,0.14539624796525852,0.0,0.0,0.0,0.0,0.0,0.0,0.0514489167107983,0.6555551942886498
2025-08-24,0.0,0.0,0.14175718141563837,0.15307507536181994,0.0,0.0,0.0,0.0,0.0,0.0,0.04754858223122787,0.6576191609913138
2025-08-25,0.0,0.0,0.14892824739431706,0.13773301565240736,0.0,0.0,0.0,0.0,0.0,0.0,0.04898896636657676,0.6643497705866989
2025-08-26,0.0,0.0,0.0,0.15293747646317415,0.012624407519134094,0.0,0.0,0.0,0.0,0.0,0.1754383707819181,0.6589997452357736
2025-08-27,0.0,0.0,0.0,0.16387339467634002,0.04885512737910082,0.0,0.0,0.0,0.0,0.0,0.12093977733807101,0.6663317006064882
2025-08-28,0.0,0.0,0.0,0.09341327873396754,0.03127140607345986,0.10078253686820662,0.0,0.0,0.0,0.0,0.11836796848160809,0.6561648098427579
2025-08-29,0.0,0.0,0.0,0.08637535369487483,0.08995038095500593,0.03235883996084111,0.0,0.0,0.0,0.0,0.07948920625147562,0.7118262191378025
2025-08-30,0.0,0.0,0.0,0.07685694578665843,0.085847724119989,0.027268262838255005,0.0,0.0,0.0,0.0,0.12244802238892943,0.6875790448661682
2025-08-31,0.0,0.0,0.0,0.0754787202924275,0.08826534178757436,0.02515065772201493,0.0,0.0,0.0,0.0,0.12387675780253875,0.6872285223954444
2025-09-01,0.0,0.0,0.0,0.07925334685792546,0.07747989135777791,0.04158490816049331,0.0,0.0,0.0,0.0,0.12912600305211738,0.672555850571686
2025-09-02,0.0,0.0,0.0,0.06304841715560754,0.036227604665186826,0.11297969258949464,0.0,0.0,0.0,0.0,0.1278994980734386,0.6598447875162724
2025-09-03,0.0,0.0,0.0,0.06821604290720774,0.099685729268066,0.13014559785272123,0.0,0.0,0.0,0.0,0.08197823085077058,0.6199743991212344
2025-09-04,0.0,0.0,0.0,0.06629086210368554,0.08647343607258859,0.19242851637335512,0.0,0.0,0.0,0.0,0.05154944130554474,0.603257744144826
2025-09-05,0.0,0.0,0.0,0.04861617078596421,0.08243167120256789,0.2257705049025038,0.0,0.0,0.0,0.0,0.04554392495069584,0.5976377281582682
2025-09-06,0.0,0.0,0.0,0.0002952297182618167,0.09322519560336581,0.23922317695448378,0.0,0.0,0.0,0.0,0.11107388829642685,0.5561825094274618
2025-09-07,0.0,0.0,0.0,0.0001964646565443658,0.1408892937623186,0.19689219190615195,0.0,0.0,0.0,0.0,0.11887251757131423,0.5431495321036709
2025-09-08,0.0,0.0,0.0,0.0,0.07676910598463688,0.1769003543297315,0.0,0.0,0.0,0.0,0.10464286636225541,0.6416876733233763
2025-09-09,0.0,0.0,0.0,0.0,0.05493297604996012,0.18267986665625177,0.0,0.0,0.0,0.0,0.12339901965952543,0.6389881376342628
2025-09-10,0.0,0.0,0.0,0.02296084920383754,0.0,0.022404261646453448,0.0,0.0,0.0,0.0,0.22644727585323035,0.7281876132964786
2025-09-11,0.0,0.0,0.0,0.034051217793958234,0.0,0.07918827819598699,0.0,0.0,0.0,0.0,0.16285638009623024,0.7239041239138245
2025-09-12,0.0,0.0,0.0,0.08190033326589022,0.0,0.0845589286392417,0.0,0.0,0.0,0.0,0.14957151143053093,0.6839692266643371
2025-09-13,0.012757894850380074,0.0,0.0,0.0,0.0,0.24688469000408975,0.0,0.0,0.0,0.0,0.1104001176962998,0.6299572974492303
2025-09-14,0.010361180226429402,0.0,0.0,0.03455135464146179,0.0,0.26656280501248864,0.0,0.0,0.0,0.0,0.09859316678319752,0.5899314933364227
2025-09-15,0.044828499085364876,0.0,0.0,0.012882754379816893,0.0,0.24037292344570246,0.0,0.0,0.0,0.0,0.19055119628476125,0.5113646268043546
2025-09-16,0.06377971840651575,0.0,0.0,0.0,0.0,0.21616064825988815,0.0,0.0,0.0,0.0,0.238626538828109,0.4814330945054871
2025-09-17,0.058893113057053234,0.0,0.0,0.010461815363736563,0.0,0.2934954178501448,0.0,0.0,0.0,0.0,0.1715693952607259,0.4655802584683394
2025-09-18,0.06550047858070883,0.0,0.0,0.0065778691832017325,0.0,0.28691257279964405,0.0,0.0,0.0,0.0,0.169521179223562,0.47148790021288345
2025-09-19,0.06287665062367008,0.0,0.038401350363310785,0.022161583401658427,0.0,0.1855935468880025,0.0,0.0,0.0,0.0,0.23400720314228426,0.4569596655810739
2025-09-20,0.08412627035003405,0.0,0.020819053881333094,0.01691864044054897,0.0,0.16746216785152307,0.0,0.0,0.0,0.0,0.2501845491824434,0.4604893182941174
2025-09-21,0.0986450177619903,0.0,0.0016846543148677931,0.022366574676423445,0.0,0.16376707137566185,0.0,0.0,0.0,0.0,0.25421768947253887,0.4593189923985177
2025-09-22,0.12025131392674208,0.0,0.0,0.031216437953952413,0.0,0.16260316371175837,0.0,0.0,0.0,0.0,0.23675739007635413,0.449171694331193
2025-09-23,0.23707349349326828,0.0,0.11042507032030216,0.0,0.0,0.016829896588150765,0.0,0.0,0.0,0.0,0.12183562909271888,0.51383591050556
2025-09-24,0.2743565027719117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24139230835066353,0.4842511888774248
2025-09-25,0.19780089434839154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02167413355121141,0.0,0.2334077159726791,0.547117256127718
2025-09-26,0.2486601012949411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04615236502819168,0.0,0.1269588254513938,0.5782287082254735
2025-09-27,0.026126974664948514,0.0,0.2420379735023254,0.0,0.0,0.0,0.0,0.0,0.10388233682871079,0.0,0.04227840576309804,0.5856743092409172
2025-09-28,0.0,0.0,0.3219659570754961,0.0,0.0,0.0,0.0,0.0,0.10701995392462108,0.0,0.0,0.5710140889998828
2025-09-29,0.0,0.0,0.33051599572075946,0.0,0.0,0.0,0.0,0.0,0.10924540393743278,0.0,0.0,0.5602386003418077
2025-09-30,0.0,0.0,0.23541120318803904,0.0,0.0,0.0,0.0,0.0,0.12062751014518006,0.0,0.0,0.6439612866667809
