,XGBoost,LightGBM,CatBoost,SVR,KNN,ExtraTrees,ElasticNet,LSTM,Prophet,SARIMAX,TFT,N-HiTS
2025-09-06,0.0,0.0,0.0,0.0,0.0,0.310037332182124,0.0,0.0,0.0,0.0,0.15597815281651123,0.5339845150013648
2025-09-07,0.0,0.0,0.0,0.009548219278802042,0.0,0.3228252555505787,0.0,0.0,0.0,0.0,0.13288131715678603,0.5347452080138332
2025-09-08,0.0,0.0,0.0,0.0,0.0,0.2615171018265243,0.0,0.0,0.0,0.0,0.09579577156239538,0.6426871266110803
2025-09-09,0.0,0.0,0.0,0.0,0.0,0.22140649695410308,0.0,0.0,0.0,0.0,0.14867933874623324,0.6299141642996636
2025-09-10,0.0,0.0,0.0,0.06351856909532756,0.0,0.03344893286563092,0.0,0.0,0.0,0.0,0.19375318995403662,0.709279308085005
2025-09-11,0.0,0.0,0.0,0.06912717227781744,0.0,0.11475467240639874,0.0,0.0,0.0,0.0,0.1485222778501766,0.6675958774656072
2025-09-12,0.0,0.0,0.0,0.10482881585054588,0.0,0.11764484557440416,0.0,0.0,0.0,0.0,0.14274260483231996,0.63478373374273
2025-09-13,0.09971711290244331,0.0,0.0,0.04710921937974928,0.0,0.15073255778734473,0.0,0.0,0.0,0.0,0.15274324796173347,0.5496978619687292
2025-09-14,0.08459814591096726,0.0,0.0,0.06834214789389981,0.0,0.2010261368831399,0.0,0.0,0.0,0.0,0.14256612076893013,0.5034674485430629
2025-09-15,0.10346064665163722,0.0,0.0,0.03883725550634753,0.0,0.16111718820919682,0.0,0.0,0.0,0.0,0.2560769116754225,0.44050799795739587
2025-09-16,0.19370954194183415,0.0,0.0,0.0,0.0,0.07378822004464496,0.0,0.0,0.0,0.0,0.3321574392838646,0.40034479872965634
2025-09-17,0.2322087777059229,0.0,0.0,0.0,0.0,0.13487664986244002,0.0,0.0,0.0,0.0,0.22790726118877502,0.40500731124286204
2025-09-18,0.22272949835646796,0.0,0.0,0.0,0.0,0.17322229881667817,0.0,0.0,0.0,0.0,0.21205127544167646,0.39199692738517744
2025-09-19,0.09303818549281515,0.0,0.2990952757620881,0.0,0.0,0.001551842798109479,0.0,0.0,0.0,0.0,0.25272511464518166,0.3535895813018056
2025-09-20,0.04389964571736736,0.0,0.16336905107236474,0.005224194180888477,0.0,0.09877026118418376,0.0,0.0,0.027304825046478725,0.0,0.18119752994088525,0.48023449285783165
2025-09-21,0.06324536194536681,0.0,0.12696490897171023,0.016183330874449398,0.0,0.10198273731815108,0.0,0.0,0.027486831219746714,0.0,0.19549744665916552,0.46863938301141034
2025-09-22,0.07338277555971624,0.04455130547139215,0.14306099583193796,0.023187593568122514,0.0,0.08030420400232262,0.0,0.0,0.01067374946089149,0.0,0.17433871936515352,0.4505006567404635
2025-09-23,0.08438777508688153,0.1788752336529558,0.11860190318600956,0.0,0.0,0.03777050992979213,0.0,0.0,0.0,0.0,0.03206555826364852,0.5482990198807125
2025-09-24,0.10315618077190337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3963156956941524,0.5005281235339443
2025-09-25,0.010755632346097355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054270074172021995,0.0,0.31591889495528297,0.6190553985265977
2025-09-26,0.14314319764870298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0777179804652271,0.0,0.1427835671356744,0.6363552547503956
2025-09-27,0.0,0.0,0.18141015258531704,0.0,0.0,0.0,0.0,0.0,0.13182787189980158,0.0,0.0,0.6867619755148814
2025-09-28,0.0,0.0,0.25443471840669835,0.0,0.0,0.0,0.0,0.0,0.11567169507255934,0.0,0.0,0.6298935865207422
2025-09-29,0.0,0.0,0.3267718447881253,0.0,0.0,0.0,0.0,0.0,0.1152004177752113,0.0,0.0,0.5580277374366633
2025-09-30,0.0,0.0,0.1602647652055859,0.0,0.05770971916002911,0.0,0.0,0.0,0.17210014146204447,0.0,0.0,0.6099253741723406
