,XGBoost,LightGBM,ExtraTrees,CatBoost,KNN,SVR,ElasticNet,BayesianRidge,LSTM,Prophet,NeuralProphet,SARIMAX,TBATS,TFT,N-HiTS
2024-12-26,0.0,0.2955049900199601,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25322155688622744,0.45125748502994045
2024-12-27,0.0,0.2855489021956089,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27143313373253497,0.44300199600798396
2024-12-28,0.0,0.3086626746506986,0.0,0.0,0.0,0.0022594810379241532,0.0,0.0,0.0,0.0,0.0,0.0,0.010690618762475053,0.29341317365269454,0.38497405189620776
2024-12-29,0.0,0.3148183632734531,0.0,0.0,0.0,0.006011976047904188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3011177644710578,0.3780518962075851
2024-12-30,0.0,0.33831536926147704,0.0,0.0,0.0,5.5888223552894286e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31711776447105816,0.3445109780439121
2024-12-31,0.0,0.320798403193613,0.0,0.0,0.0,0.0002634730538922163,0.0,0.0,0.0,0.0,0.0,0.0,0.02280239520958083,0.31073053892215585,0.3454051896207584
2025-01-01,0.0,0.26424750499002014,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08085429141716569,0.4822195608782436,0.1726626746506986
2025-01-02,0.0,0.3727105788423156,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12107784431137728,0.21190419161676666,0.29429141716566876
2025-01-03,0.0,0.3976766467065867,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13531337325349305,0.20550099800399205,0.26149301397205604
2025-01-04,0.0,0.31739720558882245,0.0,0.0613812375249501,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10529341317365276,0.33006786427145723,0.1858443113772456
2025-01-05,0.0,0.31611976047904206,0.0,0.0002954091816367269,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1663792415169661,0.3788023952095804,0.13838722554890215
2025-01-06,0.0,0.2643832335329341,0.0,0.045101796407185625,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1624431137724552,0.3862514970059883,0.14180439121756488
2025-01-07,6.387225548902212e-05,0.3134770459081838,0.0,0.0005109780439121767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09147305389221566,0.29306986027944126,0.3014051896207584
2025-01-08,7.185628742514981e-05,0.2732694610778445,0.0,0.0006147704590818376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08964471057884234,0.42518962075848304,0.21120958083832334
2025-01-09,7.185628742514981e-05,0.2605109780439121,0.0,0.00032734530938123785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07505788423153693,0.4749620758483034,0.18906986027944123
2025-01-10,1.596806387225553e-05,0.06933333333333334,0.0,0.0014451097804391235,0.0,0.0,0.0,0.1546666666666668,0.0,0.0,0.0,0.009205588822355289,0.023425149700598804,0.45155289421157685,0.29035528942115774
2025-01-11,8.782435129740531e-05,0.028702594810379265,0.0,0.0,0.0,0.0,0.0,0.2570858283433131,0.0,0.0,0.0,0.0,0.027481037924151706,0.3127904191616764,0.3738522954091815
2025-01-12,0.00012774451097804425,0.19839520958083848,0.0,4.79041916167665e-05,0.0,3.193612774451106e-05,0.0,0.17104990019960103,0.0,0.0,0.0,0.0,0.033461077844311404,0.31569660678642714,0.2811896207584834
2025-01-13,7.185628742514981e-05,0.20568463073852306,0.0,0.0,0.0,0.0,0.13075449101796424,0.0015169660678642728,0.0,0.0,0.0,0.0,0.04734530938123756,0.3656127744510978,0.24901397205588818
2025-01-14,7.185628742514981e-05,0.23068263473053907,0.0,0.000542914171656687,0.0,0.0009021956087824357,0.10517365269461078,0.0,0.0,0.0,0.0,0.0,0.08175648702594811,0.38240319361277475,0.1984670658682635
2025-01-15,1.596806387225553e-05,0.26866267465069865,0.0,0.00031936127744511066,0.0,0.02562874251497008,0.030978043912175655,0.0,0.0,0.0,0.0,0.0,0.0802475049900199,0.3184750499001995,0.2756726546906189
2025-01-16,5.5888223552894286e-05,0.03287025948103794,0.0,0.15686227544910183,0.0,7.984031936127767e-05,0.1143712574850299,0.0,0.0,0.0,0.0,0.0,0.09298203592814377,0.3562554890219561,0.24652295409181643
2025-01-17,0.0,0.018554890219560877,0.0,0.20453493013972068,0.0,0.0001996007984031937,0.11443512974051898,0.0,0.0,0.0,0.0,0.0,0.09714171656686628,0.3700838323353295,0.19504990019960083
2025-01-18,0.0,0.0,0.0,0.2300518962075851,0.0,0.00011976047904191638,0.08289820359281438,0.0,0.0,0.0,0.0,0.0,0.11086626746506989,0.38455089820359256,0.19151297405189624
2025-01-19,0.0,0.09692614770459086,0.0,0.07988023952095813,0.0,0.0011736526946107787,0.19692614770459094,0.0,0.0,0.0,0.04050299401197607,0.0,0.07088223552894214,0.3245908183632736,0.18911776447105816
2025-01-20,5.5888223552894286e-05,0.11778043912175645,0.0,0.10675449101796408,0.0,8.782435129740529e-05,0.18067065868263477,0.0,0.0,0.0,0.024135728542914178,0.0,0.08833532934131742,0.3106826347305391,0.171497005988024
2025-01-21,1.596806387225553e-05,0.003968063872255489,0.0,0.09240718562874259,0.0,0.015664670658682645,0.3168223552894213,0.0,0.0,0.0,0.0,0.0,0.04174051896207588,0.2657884231536928,0.2635928143712574
2025-01-22,9.5808383233533e-05,0.03431536926147706,0.0,0.0003672654690618765,0.0,0.041365269461077867,0.3481197604790422,0.0,0.0,0.0,0.0010459081836327352,0.0,0.004822355289421165,0.30281836327345324,0.26704990019960073
2025-01-23,6.387225548902212e-05,0.10229940119760476,0.0,0.0,0.0,0.08762475049900206,0.26339321357285467,0.0,0.0,0.0,0.047217564870259486,0.0,0.04273852295409181,0.2256926147704593,0.23097005988023947
2025-01-24,0.0001516966067864272,0.08351297405189621,0.0,0.0,0.0,0.0837285429141717,0.25844311377245505,0.0,0.0,0.0,0.012031936127744513,0.0,0.0451736526946108,0.23389221556886253,0.28306586826347363
2025-01-25,0.00882235528942117,0.0,0.0,0.0,0.0,0.0,0.20958882235528953,0.0,5.5888223552894286e-05,0.1548582834331338,0.24551696606786436,0.06956487025948106,0.00023153692614770482,0.23318962075848293,0.07817165668662679
2025-01-26,0.03433932135728545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18431137724550892,0.20847904191616773,0.13613572854291417,9.5808383233533e-05,0.2673532934131738,0.1692854291417165
2025-01-27,0.038810379241517014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049013972055888255,0.13046706586826348,0.2059560878243513,0.00014371257485029963,0.42438323353293417,0.15122554890219553
2025-01-28,0.03528143712574851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19759680638722552,0.2375009980039921,0.00047904191616766553,0.46451097804391206,0.06463073852295413
2025-01-29,0.019017964071856294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1774770459081836,0.2784990019960081,0.00013572854291417182,0.4405668662674651,0.08430339321357293
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603273453093811,0.2039520958083832,0.0,0.4169900199600798,0.11873053892215568
2025-01-31,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31383632734530964,0.18687425149700632,2.395209580838325e-05,0.3199760479041917,0.17927345309381243
2025-02-01,0.027944111776447126,0.0005109780439121767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.07770059880239522,0.10887025948103794,0.0,0.42744910179640716,0.35750898203592835
2025-02-02,4.79041916167665e-05,0.0,0.1138602794411178,0.0,0.0,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.09130538922155691,0.1250778443113773,0.0,0.39897005988023976,0.2707225548902198
2025-02-03,0.0,0.0,0.1859800399201596,0.0,0.0,0.0,0.0,0.0,0.0,7.984031936127767e-05,0.16474251497006,0.1401437125748503,0.0,0.3109301397205588,0.19812375249501007
2025-02-04,0.0,0.0,0.19611976047904203,0.0,0.0,0.0,0.0,0.0,0.0,0.00011976047904191638,0.07365269461077846,0.16126946107784437,0.0,0.2700758483033934,0.29876247504990044
2025-02-05,0.0,0.0,0.06225149700598801,0.0,0.0,0.16551696606786415,0.0,0.0,0.0,0.005524950099800402,0.1088622754491018,0.1613413173652694,0.0,0.15243912175648705,0.3440638722554892
2025-02-06,0.0,0.0,0.035704590818363274,0.0,0.0,0.1529580838323354,0.0,0.0,0.0,0.0060678642714570895,0.0317045908183633,0.27128942115768473,0.0,0.1667385229540921,0.3355369261477047
2025-02-07,0.05632734530938123,0.0,0.005660678642714573,0.0,0.0,0.10973253493013971,0.0,0.0,0.0,0.07326946107784435,0.08155688622754494,0.1983952095808385,3.992015968063883e-05,0.27469061876247486,0.2003273453093813
2025-02-08,0.04448702594810381,0.0,0.004071856287425152,0.0,0.0,0.16451097804391226,0.0,0.0,1.596806387225553e-05,0.0022035928143712574,0.13150499001996005,0.23237524950099805,2.395209580838325e-05,0.22212375249501004,0.19868263473053902
2025-02-09,0.0,0.0,0.0,0.0,0.0,0.1900598802395211,0.0,0.0,1.596806387225553e-05,9.5808383233533e-05,0.07346107784431136,0.26323353293413165,2.395209580838325e-05,0.27532135728542945,0.19778842315369285
2025-02-10,0.022019960079840327,0.0,0.0,0.0,0.0,0.15929740518962096,0.0,0.0,0.0,0.0,0.061508982035928174,0.2245269461077846,5.5888223552894286e-05,0.33493013972055924,0.19766067864271475
2025-02-11,0.01433932135728544,0.0,0.0,0.0,0.0,0.1531417165668663,0.0,0.0,0.0,0.0,0.0779720558882236,0.20877445109780451,5.5888223552894286e-05,0.3589061876247507,0.18681037924151705
2025-02-12,0.06653093812375252,0.0,0.001572854291417168,0.0,0.0,0.03934530938123754,0.0,0.0,0.0,0.0,0.05862674650698605,0.1764870259481039,7.984031936127766e-06,0.40749700598802396,0.24993213572854298
2025-02-13,0.09225548902195611,0.0,0.0,0.0,0.0,0.038610778443113766,0.0,0.0,0.0,4.79041916167665e-05,0.06134131736526947,0.16097405189620756,7.984031936127766e-06,0.3958403193612777,0.2509221556886228
2025-02-14,0.08060678642714582,0.0,0.08878243512974057,0.0,0.018363273453093812,0.0,0.0,0.0,0.0,0.0,0.024598802395209594,0.12720958083832326,2.395209580838325e-05,0.6604151696606789,0.0
2025-02-15,0.09255888223552898,0.0,0.14283433133732537,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.395209580838325e-05,0.7229540918163675,0.041612774451097845
2025-02-16,0.1733892215568863,0.0,0.2372774451097806,0.0,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.07156087824351298,0.0,0.0,0.517756487025948,0.0
2025-02-17,0.13602395209580845,0.0,0.29564071856287455,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.0794331337325349,0.0,0.0,0.4888862275449102,0.0
2025-02-18,0.1610858283433136,0.0,0.27729341317365286,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.10256287425149707,0.0,0.0,0.45904191616766493,0.0
2025-02-19,0.052686626746506995,0.18721756487025945,0.24376047904191633,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.0,0.14137325349301413,0.043920159680638754,0.0,0.30035129740518957,0.030674650698602826
2025-02-20,0.2499241516966069,0.0,7.185628742514981e-05,0.0,0.14768862275449085,0.00010379241516966087,0.0,0.0,0.0,0.04616367265469065,0.4066427145708583,0.0,3.992015968063883e-05,0.0682395209580838,0.08112574850299409
2025-02-21,0.04934131736526944,0.0,0.0,0.0,0.15239121756487026,7.984031936127767e-05,0.0,0.0,0.0,0.06467864271457092,0.41763672654690637,0.0,2.395209580838325e-05,0.0,0.3158483033932137
2025-02-22,0.05809181636726548,0.0,3.193612774451106e-05,0.0,0.0812295409181636,0.0003433133732534933,0.0,0.0,0.0,0.16178043912175638,0.540878243512974,0.0,0.00013572854291417176,0.0011417165668662702,0.156367265469062
2025-02-23,0.006099800399201602,0.0,0.0,0.0,0.020319361277445117,0.00047904191616766553,0.0,0.0,0.0,0.20538922155688646,0.3802475049900201,0.0,0.00023952095808383277,0.06224351297405189,0.32498203592814395
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.001892215568862278,0.0,0.0,0.0,0.21417165668662677,0.22867065868263475,0.0,0.006938123752495015,0.11792415169660685,0.4304031936127743
2025-02-25,0.0,0.0,5.5888223552894286e-05,0.0,0.017229540918163675,0.0015089820359281444,0.0,0.0,0.0,0.1578443113772455,0.09162475049900197,0.0,0.01563273453093813,0.12182035928143711,0.5942834331337323
2025-02-26,0.07348502994011978,0.0,0.00014371257485029963,0.0,0.0,0.046578842315369316,0.0,0.0,0.0,0.1782275449101799,0.15351696606786427,0.0,0.06086227544910179,0.17803592814371252,0.30914970059880253
2025-02-27,0.0,0.12080638722554887,5.5888223552894286e-05,0.0,0.023025948103792427,0.0032574850299401216,0.0,0.0,1.596806387225553e-05,0.21809181636726555,0.2109620758483035,0.0,0.045277445109780476,0.2173572854291418,0.1611497005988025
2025-02-28,0.011664670658682642,0.16209181636726547,5.5888223552894286e-05,0.0,0.006475049900199596,0.0014530938123752484,0.0,0.0,1.596806387225553e-05,0.1852375249501,0.13584830339321366,0.0,0.03944111776447108,0.30937325349301437,0.14834331337325357
2025-03-01,0.0,0.12054291417165672,0.0,0.0,0.027473053892215597,0.10127744510978051,0.0,0.0,6.387225548902212e-05,0.15966467065868273,0.11394011976047902,0.0,0.06076646706586835,0.2565908183632736,0.15968063872255492
2025-03-02,0.0,0.052303393213572844,0.0,0.0,0.06333732534930145,0.1361437125748503,0.0,0.0,1.596806387225553e-05,0.14994011976047916,0.006259481037924155,0.0,0.08108582834331338,0.30212375249501044,0.2087904191616767
2025-03-03,0.0,0.0,0.0,0.0,0.046978043912175645,0.13171257485029947,0.0,0.0,1.596806387225553e-05,0.26182035928143726,0.15925748502994008,0.0,0.06355289421157688,0.320806387225549,0.015856287425149704
2025-03-04,0.0,0.0,0.0,0.0,0.00410379241516966,0.08648303393213574,0.0,0.21160878243512987,7.984031936127767e-05,0.1276167664670659,0.04728942115768462,0.0,0.1163672654690619,0.2832974051896211,0.12315369261477052
2025-03-05,0.0,0.0,0.0,0.0,0.04428742514970064,0.0025948103792415187,0.0,0.13851497005988034,5.5888223552894286e-05,0.1697964071856289,0.05081037924151695,0.0,0.06379241516966067,0.2310339321357287,0.2991137724550897
2025-03-06,0.0,0.0,0.027848303393213578,0.0,0.00011976047904191638,0.00020758483033932174,0.0,0.002930139720558881,7.984031936127767e-05,0.2605508982035928,0.03442714570858284,0.0,0.022075848303393222,0.22656287425149713,0.4251976047904192
2025-03-07,0.0,0.016902195608782436,0.00015169660678642747,0.0,9.5808383233533e-05,3.992015968063883e-05,0.0,0.0,1.596806387225553e-05,0.20894211576846322,0.0,0.0,0.02027944111776446,0.21276646706586833,0.5408063872255489
2025-03-08,0.0,0.0019481037924151754,0.0004151696606786435,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.12106187624750499,0.0,0.0,0.019648702594810386,0.22403193612774447,0.6328782435129741
2025-03-09,0.0,0.0,0.0022514970059880255,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.1846546906187625,0.0,0.0,0.021133732534930134,0.23856287425149714,0.5533812375249499
2025-03-10,0.0,0.002003992015968067,4.79041916167665e-05,0.0,0.00011177644710578857,1.596806387225553e-05,0.0,0.0,0.0,0.16340918163672646,0.0,0.0,0.025956087824351295,0.34910179640718564,0.4593532934131738
2025-03-11,0.0,0.0010778443113772461,0.00014371257485029963,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.23544910179640724,0.0,0.0,0.007329341317365269,0.3410778443113771,0.41490618762475057
2025-03-12,0.0,0.034858283433133776,0.0003752495009980047,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.19216766467065888,0.0,0.0,0.013764471057884232,0.3705948103792419,0.38822355289421157
2025-03-13,0.0,0.08306586826347305,0.0002475049900199603,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.16372055888223555,0.0,0.01029141716566867,0.02223552894211577,0.3393932135728545,0.3810299401197606
2025-03-14,0.0,0.08104590818363278,0.0027544910179640733,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.20711377245508994,0.0,0.0,0.016958083832335342,0.34927744510978054,0.34283433133732544
2025-03-15,0.0,0.10853493013972058,0.00011177644710578857,0.0,0.0,0.00021556886227544952,0.0,0.0,0.0,0.3479441117764471,0.0,0.0,0.000191616766467066,0.35531337325349327,0.18768862275449097
2025-03-16,0.0,0.14613972055888222,0.0232255489021956,0.0,0.0,0.00017564870259481057,0.0,0.0,0.0,0.35101796407185654,0.0,0.0,0.00015169660678642747,0.28258682634730536,0.19670259481037927
2025-03-17,0.0,0.1193373253493014,0.0004391217564870264,0.0,0.0,0.00013572854291417176,0.0,0.0,0.0,0.3372375249501001,0.006594810379241517,0.0,0.00023952095808383277,0.2004870259481039,0.3355289421157685
2025-03-18,0.0,0.10419960079840326,0.0005508982035928139,0.0,0.0,5.5888223552894286e-05,0.0,0.0,0.0,0.34083832335329345,0.03042714570858288,0.09361277445109785,0.008391217564870266,0.2212614770459083,0.20066267465069862
2025-03-19,0.0,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.44729740518962086,0.0,0.23261477045908183,7.984031936127766e-06,0.23468263473053896,0.08538123752495008
2025-03-20,0.0,0.0,0.00033532934131736574,0.0,0.0,0.00027145708582834363,0.0,0.0,0.0,0.47243912175648706,0.0,0.21417165668662683,0.026251497005988028,0.2865309381237522,0.0
2025-03-21,0.0,0.0,0.00030339321357285493,0.0,0.0,0.00022355289421157714,0.0,0.0,0.0,0.45855489021956075,0.0,0.22463073852295415,0.04548502994011981,0.27080239520958127,0.0
2025-03-22,0.0,0.0,0.0013812375249501018,0.0,0.0,0.00010379241516966087,0.0,0.0,1.596806387225553e-05,0.42655489021956094,0.0,0.3185069860279443,0.05467465069860279,0.1987624750499004,0.0
2025-03-23,0.0,0.0,0.0006467065868263467,0.0,0.0,3.193612774451106e-05,0.0,0.0,8.782435129740531e-05,0.35007584830339283,0.0,0.27033133732534936,0.06772854291417169,0.31109780439121765,0.0
2025-03-24,0.0,0.0017165668662674682,0.0001996007984031937,0.0,0.0,0.00015968063872255533,0.0,0.0,9.5808383233533e-05,0.3118882235528943,0.0,0.19615968063872266,0.054379241516966076,0.4354011976047905,0.0
2025-03-25,0.0,0.003528942115768465,0.00016766467065868287,0.0,0.0,3.193612774451106e-05,0.0,0.0,0.00011177644710578857,0.3598562874251497,0.0,0.07739720558882238,0.03693413173652691,0.5219720558882233,0.0
2025-03-26,0.0,0.0,0.0002475049900199603,0.0,0.0,0.00015169660678642747,0.0,0.0,1.596806387225553e-05,0.39760479041916186,0.0,0.0,0.05835528942115771,0.46134131736526957,0.0822834331337325
2025-03-27,0.0,0.0,0.0,0.0,7.984031936127767e-05,3.193612774451106e-05,0.0,0.0,1.596806387225553e-05,0.37499401197604804,0.0,0.1545469061876249,0.04382435129740519,0.4224351297405194,0.004071856287425151
2025-03-28,0.0,0.0,9.5808383233533e-05,0.0,0.0,3.992015968063883e-05,0.0,0.0,1.596806387225553e-05,0.40670658682634747,0.0,0.08123752495009974,0.05081037924151699,0.46109381237524955,0.0
2025-03-29,0.0,0.0,3.992015968063883e-05,0.0,0.0,0.00011177644710578857,0.0,0.0,0.0,0.39447504990019966,0.0,0.08917365269461079,0.05463473053892218,0.4615648702594809,0.0
2025-03-30,0.0,0.0,3.992015968063883e-05,0.0,0.0,0.00011177644710578857,0.0,0.0,0.0,0.3775489021956089,0.0,0.07355688622754492,0.06247504990019963,0.4862674650698606,0.0
2025-03-31,0.0,0.0,3.992015968063883e-05,0.0,0.0,0.00011177644710578857,0.0,0.0,0.0,0.38273053892215597,0.0,0.06574850299401201,0.05718962075848306,0.48408782435129755,0.010091816367265475
2025-04-01,0.0,0.0,3.992015968063883e-05,0.0,0.0,9.5808383233533e-05,0.0,0.0,0.0,0.3318483033932138,0.0,0.17837924151696624,0.07044311377245509,0.3341237524950098,0.08506986027944118
2025-04-02,0.0,0.0,5.5888223552894286e-05,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.33310179640718574,0.0,0.21341317365269483,0.058930139720558945,0.3944830339321359,0.0
2025-04-03,0.0,0.0,5.5888223552894286e-05,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.38725748502993984,0.0,0.10723353293413172,0.025924151696606782,0.43727744510978067,0.042235528942115734
2025-04-04,0.0,0.0,7.185628742514981e-05,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.38680239520958065,0.0,0.2508982035928145,0.013117764471057893,0.3490938123752494,0.0
2025-04-05,0.0,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.45409181636726575,0.0,0.3304271457085831,7.984031936127766e-06,0.20137325349301408,0.014083832335329342
2025-04-06,0.0,0.02011177644710579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45263872255489057,0.0,0.43448303393213555,0.0,0.0927664670658683,0.0
2025-04-07,0.0,0.0,0.0,0.0,0.0,0.06198003992015966,0.0,0.0,0.0,0.4082235528942117,0.0,0.35917764471057867,0.0077205588822355335,0.12666666666666682,0.03623153692614769
2025-04-08,0.0,0.0,0.0,0.0,0.0,0.24636327345309386,0.0,0.0,0.0,0.3528702594810378,0.0,0.21526546906187627,0.06542115768463072,0.12007984031936132,0.0
2025-04-09,0.0,0.1271856287425149,0.0,0.0,0.0,0.46057485029940143,0.0,0.0,0.0,0.1871776447105789,0.0,0.11746906187624745,0.0842395209580839,0.02335329341317367,0.0
2025-04-10,0.0,0.2140998003992017,0.0,0.0,0.0,0.40815968063872266,0.0,0.0,0.0,0.1602235528942118,0.0,0.019009980039920167,0.05398802395209581,0.13809181636726556,0.006427145708582836
