,XGBoost,LightGBM,ExtraTrees,CatBoost,KNN,SVR,ElasticNet,BayesianRidge,LSTM,Prophet,NeuralProphet,SARIMAX,AR_Eco,TFT,N-HiTS
2024-12-01,0.0,0.08966067864271453,0.0,0.05415568862275452,0.0,0.09110578842315378,0.0,0.0,1.596806387225553e-05,0.04672255489021958,0.0,0.0002634730538922161,0.0,0.44886227544910157,0.26921357285429165
2024-12-02,0.0,0.05852295409181637,0.0,0.079121756487026,0.0,0.1055169660678643,0.0,0.0,1.596806387225553e-05,0.0023153692614770447,0.0,0.04765668662674652,0.0,0.4417005988023953,0.2651497005988025
2024-12-03,0.0,0.11754091816367264,0.0,0.0401676646706587,0.0,0.07504990019960084,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.05859481037924148,0.0,0.42996407185628727,0.27866666666666645
2024-12-04,0.0,0.09389221556886229,0.0,0.04391217564870262,0.0005189620758483041,0.10336127744510983,0.0,0.0,1.596806387225553e-05,0.013548902195608786,0.0,0.05820359281437126,0.0,0.4124151696606785,0.27413173652694617
2024-12-05,0.0,0.09437924151696615,0.0,0.029716566866267478,0.0007105788423153705,0.11188822355289423,0.0,0.0,1.596806387225553e-05,0.020982035928143704,0.0,0.06804790419161678,0.0,0.3821876247504988,0.292071856287425
2024-12-06,0.0,0.10298602794411175,0.0,0.03275848303393213,1.596806387225553e-05,0.10365668662674656,0.0,0.0,0.0,0.03487425149700598,0.0,0.05940119760479042,0.0,0.37245508982035924,0.2938522954091817
2024-12-07,0.0,0.1106986027944113,0.0,0.010427145708582837,0.004447105788423154,0.10907784431137732,0.0,0.0,0.0,0.049053892215568884,0.0,0.04602794411177645,0.0,0.3696127744510982,0.3006546906187624
2024-12-08,0.0,0.10729740518962085,0.0,0.009181636726546915,0.0016047904191616796,0.11322954091816369,0.0,0.0,0.0,0.05093013972055886,0.0,0.035377245508982066,0.0,0.3804790419161677,0.3019001996007986
2024-12-09,0.0,0.06221157684630738,0.0,0.09834730538922165,0.004495009980039922,0.11048303393213578,0.0,0.0,0.0,0.0,0.0,0.08066267465069869,0.0,0.3810379241516965,0.26276247504990025
2024-12-10,0.0,0.0624271457085829,0.0,0.1060918163672655,0.0034491017964071876,0.1048622754491018,0.0,0.0,0.0,0.0,0.0,0.0760319361277445,0.0,0.3883512974051898,0.25878642714570843
