,XGBoost,LightGBM,ExtraTrees,CatBoost,KNN,SVR,ElasticNet,BayesianRidge,LSTM,Prophet,NeuralProphet,SARIMAX,AR_Eco,TFT,N-HiTS
2024-12-01,0.21291017964071868,0.0,0.0,0.0,0.13283033932135732,0.0,0.0,0.0,1.596806387225553e-05,0.10596407185628745,0.0,2.395209580838325e-05,0.0,0.5352814371257486,0.012974051896207584
2024-12-02,0.1824750499001996,0.0,0.0,0.0,0.14952495009980055,3.193612774451106e-05,0.0,0.0,1.596806387225553e-05,0.03486626746506984,0.0,0.00010379241516966087,0.0,0.6329421157684634,3.992015968063883e-05
2024-12-03,0.1277604790419162,0.06523752495009981,0.0,0.0,0.10756087824351293,5.5888223552894286e-05,0.0,0.0,0.0,0.0,0.013477045908183641,8.782435129740531e-05,0.0,0.556359281437126,0.12946107784431157
2024-12-04,0.11588023952095808,0.0,0.0,0.0,0.1839121756487027,0.03298203592814374,0.0,0.0,1.596806387225553e-05,0.0330299401197605,0.0,0.028447105788423147,0.0,0.47272654690618765,0.13300598802395228
2024-12-05,0.11167265469061881,0.0,0.0,0.0,0.18371257485029951,0.03363672654690618,0.0,0.0,1.596806387225553e-05,0.03606387225548904,0.0,0.022778443113772435,0.0,0.4727425149700601,0.13937724550898206
2024-12-06,0.11504990019960083,0.0,0.0,0.0,0.16427145708582833,0.053964071856287474,0.0,0.0,1.596806387225553e-05,0.025013972055888227,0.0,0.0524231536926148,0.0,0.4340359281437127,0.1552255489021957
2024-12-07,0.15762075848303403,0.0,0.0,0.0,0.13061077844311386,0.04500598802395215,0.0,0.0,0.0,0.008439121756487028,0.0,0.0834171656686627,0.0,0.4103952095808384,0.16451097804391232
2024-12-08,0.16312974051896217,0.0,0.0,0.0,0.11998403193612786,0.04063872255489025,0.0,0.0,0.0,0.013429141716566867,0.0,0.07247904191616765,0.0,0.42868662674650704,0.1616526946107786
2024-12-09,0.04115768463073855,0.0,0.0,0.04055888223552896,0.07355688622754489,0.16119760479041917,0.0,0.0,0.0,0.0,0.0,0.07434730538922162,0.0,0.4793772455089818,0.12980439121756504
2024-12-10,0.04231536926147706,0.0,0.0,0.05725349301397204,0.05613572854291418,0.15528143712574852,0.0,0.0,0.0,0.0,0.0,0.06316167664670658,0.0,0.4714251497005991,0.15442714570858287
2024-12-11,0.0,0.0,0.0,0.0,0.19778043912175644,0.08826347305389223,0.0,0.0,0.0002954091816367266,0.03214371257485031,0.0,0.10405588822355293,0.0,0.49977644710578906,0.07768463073852296
2024-12-12,0.0,0.0,0.0,0.0,0.15562475049900212,0.07941716566866273,0.0,0.0,0.014403193612774456,0.07791616766467073,0.0,0.00014371257485029963,0.0,0.5573093812375247,0.11518562874251498
2024-12-13,0.0,0.0,0.0,0.0,0.18185229540918169,0.06777644710578835,0.0,0.0,0.005692614770459083,0.06946906187624757,0.0,2.395209580838325e-05,0.0,0.5846387225548898,0.09054690618762475
2024-12-14,0.0,0.00823952095808384,0.0,0.0,0.21076247504990042,0.04099800399201597,0.0,0.0,0.009029940119760483,0.04621157684630738,0.0,2.395209580838325e-05,0.0,0.6311457085828347,0.05358882235528946
2024-12-15,0.0,0.0,0.0,0.0,0.1912015968063873,0.04927744510978045,0.0,0.0,0.017812375249501,0.056063872255489026,0.0,2.395209580838325e-05,0.0,0.6202954091816367,0.06532534930139729
2024-12-16,0.0,5.5888223552894286e-05,0.0,0.0,0.18815968063872252,0.043552894211576855,0.0,0.0,0.024806387225548905,0.05623153692614774,0.0,5.5888223552894286e-05,0.0,0.6183073852295407,0.06883033932135722
2024-12-17,0.0,5.5888223552894286e-05,0.0,0.0,0.18367265469061864,0.04903792415169662,0.0,0.0,0.024774451097804392,0.06008782435129741,0.0,5.5888223552894286e-05,0.0,0.6204550898203596,0.061860279441117785
2024-12-18,0.0,0.042099800399201616,0.0,0.0,0.1394331337325349,0.087497005988024,0.0,0.0,3.992015968063883e-05,0.07529740518962073,0.0,5.5888223552894286e-05,0.0,0.6554491017964076,0.00012774451097804417
2024-12-19,0.0,0.0,0.00047105788423153753,3.193612774451106e-05,0.0,0.11239121756487025,0.0,0.0,0.1166946107784431,0.01897804391217566,0.0,2.395209580838325e-05,0.0,0.7514091816367265,0.0
2024-12-20,0.0,0.0,0.0,0.00011976047904191638,0.0,0.11180838323353298,0.0,0.0,0.11612774451097803,0.015712574850299397,0.0,0.0,0.0,0.7562315369261471,0.0
