,XGBoost,LightGBM,ExtraTrees,CatBoost,KNN,SVR,ElasticNet,BayesianRidge,LSTM,Prophet,NeuralProphet,SARIMAX,AR_Eco,TFT,N-HiTS
2024-12-01,0.0,0.0,0.0,0.0,0.0,0.19487425149700605,0.0,0.0,1.596806387225553e-05,0.08526147704590824,0.0,0.12476646706586836,0.0,0.2364471057884233,0.3586347305389222
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.22634730538922163,0.0,0.0,1.596806387225553e-05,0.005333333333333334,0.0,0.18452694610778445,0.0,0.2103632734530939,0.37341317365269455
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.1668502994011976,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.1927265469061879,0.0,0.2229461077844311,0.41746107784431125
2024-12-04,0.0,0.0,0.0,0.0,0.03360479041916169,0.1562714570858284,0.0,0.0,1.596806387225553e-05,0.024047904191616766,0.0,0.11382834331337331,0.0,0.2853253493013975,0.3869061876247509
2024-12-05,0.0,0.02102195608782435,0.0,0.0,0.01927345309381236,0.12408782435129745,0.0,0.0,1.596806387225553e-05,0.02782435129740521,0.0,0.07401996007984031,0.0,0.3522794411177647,0.38147704590818354
2024-12-06,0.0,0.03441916167664675,0.0,0.0,0.036734530938123774,0.11091417165668663,0.0,0.0,1.596806387225553e-05,0.029317365269461108,0.0,0.08411177644710588,0.0,0.3385069860279441,0.36598003992015987
2024-12-07,0.0,0.020558882235528948,0.0,0.0,0.07237524950099804,0.11718163672654702,0.0,0.0,0.0,0.0,0.0,0.11996806387225561,0.0,0.3401437125748502,0.3297724550898202
2024-12-08,0.0,0.02974850299401199,0.0,0.0,0.05663872255489021,0.11545708582834338,0.0,0.0,0.0,0.010323353293413174,0.0,0.08075848303393213,0.0,0.37599201596806386,0.3310818363273458
2024-12-09,0.0,0.0,0.0,0.06661077844311382,0.0001596806387225552,0.17724550898203606,0.0,0.0,0.0,0.0,0.0,0.072622754491018,0.0,0.4065948103792419,0.2767664670658682
2024-12-10,0.0,0.0,0.0,0.08911776447105785,0.00014371257485029963,0.1958483033932138,0.0,0.0,0.0,0.006251497005988024,0.0,0.039225548902195644,0.0,0.4420998003992015,0.2273133732534931
2024-12-11,0.0,0.0,0.0,0.0,0.08643512974051892,0.15097005988023965,0.0,0.0,0.0,0.06868662674650698,0.0,2.395209580838325e-05,0.0,0.49032335329341353,0.2035608782435131
2024-12-12,0.0,0.0,0.0,0.0,0.017437125748503,0.16983632734530946,0.0,0.0,0.0,0.12286626746506972,0.0,2.395209580838325e-05,0.0,0.40211576846307395,0.28772055888223586
2024-12-13,0.0,0.0,0.0,0.0,0.017197604790419176,0.17304590818363297,0.0,0.0,0.0,0.12553293413173672,0.0,2.395209580838325e-05,0.0,0.37001996007984045,0.3141796407185627
2024-12-14,0.0,0.0,0.0,0.0227065868263473,0.05112974051896212,0.16608383233532936,0.0,0.0,0.0,0.11287025948103796,0.0,0.0,0.0,0.3476167664670659,0.2995928143712576
2024-12-15,0.0,0.0,0.0,0.01673453093812375,0.06100598802395213,0.17212774451097804,0.0,0.0,0.0,0.11636726546906197,0.0,4.79041916167665e-05,0.0,0.33567265469061863,0.298043912175649
2024-12-16,0.0,0.0,0.0,0.003912175648702592,0.11047504990019957,0.1039680638722555,0.0,0.0,0.0,0.14669860279441127,0.0,4.79041916167665e-05,0.0,0.2993692614770458,0.3355289421157688
2024-12-17,0.0,0.0,0.0,3.193612774451106e-05,0.11081037924151697,0.11932934131736528,0.0,0.0,0.0,0.1817005988023953,0.0,4.79041916167665e-05,0.0,0.2801836327345308,0.30789620758483016
2024-12-18,0.0,0.0,0.0,0.1472495009980041,1.596806387225553e-05,0.15242315369261483,0.0,0.0,0.0,0.1326147704590819,0.0,4.79041916167665e-05,0.0,0.3230099800399204,0.24463872255489028
2024-12-19,0.0,0.0,0.0,0.1801996007984033,1.596806387225553e-05,0.12909381237524947,0.0,0.0,0.0,0.014355289421157701,0.0,0.0,0.0,0.5150099800399198,0.16132534930139739
2024-12-20,0.0,0.0,0.0,0.1638403193612777,1.596806387225553e-05,0.1379161676646708,0.0,0.0,0.0,0.0028982035928143733,0.0,0.0,0.0,0.5475049900199596,0.14782435129740534
2024-12-21,0.0,0.08368063872255489,0.0,0.019337325349301385,1.596806387225553e-05,0.1758722554890218,0.0,0.0,0.0,0.00015169660678642747,0.0,0.0,0.0,0.5595449101796408,0.16139720558882253
2024-12-22,0.0,0.10241916167664669,0.0,0.011457085828343315,1.596806387225553e-05,0.16019960079840329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5573972055888218,0.16851097804391216
2024-12-23,0.0,0.11554491017964069,0.0,0.0,1.596806387225553e-05,0.1375329341317366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5536447105788421,0.19326147704590813
2024-12-24,0.0,0.11483433133732536,0.0,0.023185628742514976,1.596806387225553e-05,0.10566866267465072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5630099800399203,0.19328542914171665
2024-12-25,0.0,0.21672654690618753,0.0,0.033724550898203615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47122554890219565,0.27832335329341307
2024-12-26,0.0,0.19329341317365256,0.0,0.03928942115768465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4656526946107786,0.30176447105788456
2024-12-27,0.0,0.18831137724550903,0.0,0.021596806387225567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4640000000000003,0.3260918163672657
