,XGBoost,LightGBM,ExtraTrees,CatBoost,KNN,SVR,ElasticNet,BayesianRidge,LSTM,Prophet,NeuralProphet,SARIMAX,AR_Eco,TFT,N-HiTS
2024-12-01,0.0,0.0,0.0,0.0,0.0,0.05192394846949767,0.0,0.0,0.0,0.1411211865385645,0.0,0.12287225389713502,0.0,0.5981865301197274,0.08589608097507524
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.11079448538246052,0.0,0.0,0.0,0.018213327996194066,0.0,0.14130178357309742,0.0,0.5881942949432167,0.14149610810503127
2024-12-03,0.0,0.023167594143618193,0.0,0.0,0.0,0.09580588682168492,0.0,0.0,0.0,0.0,0.0,0.05431451672154603,0.0,0.547312813446675,0.2793991888664757
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.00499692837964976,0.0,0.0,0.0,0.0,0.0,0.2342774205064492,0.0,0.42180631971570215,0.3389193313981988
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.05916330806234311,0.0,0.0,0.0,0.0,0.0,0.249553043457354,0.0,0.3645447410380703,0.32673890744223255
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.05474402852083012,0.0,0.0,0.0,0.008864696946159384,0.0,0.3203495835583602,0.0,0.296450471852429,0.3195912191222212
2024-12-07,0.0,0.0,0.0,0.0,0.0,0.08455217352908861,0.0,0.0,0.0,0.0,0.0,0.4034179349774587,0.0,0.254276612996815,0.2577532784966378
2024-12-08,0.0,0.0,0.0,0.0,0.0,0.03450495548952709,0.0,0.0,0.0,0.0,0.0,0.41914492518398344,0.0,0.31795682406387193,0.22839329526261745
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.23917046794440827,0.0,0.0,0.0,0.0,0.0,0.31239776957639614,0.0,0.30364234997982154,0.144789412499374
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.2866313850146469,0.0,0.0,0.0,0.0,0.0,0.3727625841564541,0.0,0.2504867274573681,0.09011930337153093
2024-12-11,0.0,0.0,0.0,0.0,0.0034717326788127095,0.1055559912315229,0.0,0.0,0.0,0.0,0.0,0.43697091068881333,0.0,0.40601425685070813,0.047987108550142876
