,XGBoost,LightGBM,ExtraTrees,CatBoost,KNN,SVR,ElasticNet,BayesianRidge,LSTM,Prophet,NeuralProphet,SARIMAX,AR_Eco,TFT,N-HiTS
2024-12-01,0.0,0.017139731499852286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010003548000829,0.0,0.19236566608486916,0.0,0.3893518085199437,0.300142439095252
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26742746083208147,0.0,0.4335997356502807,0.2989728035176379
2024-12-03,0.0,0.011879466649808004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22992629805988757,0.0,0.398078868854291,0.3601153664360135
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29538047127744893,0.0,0.3882762514371001,0.316343277285451
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31487483644307007,0.0,0.35445085438261126,0.3306743091743186
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246336150659446,0.0,0.3443328425266691,0.33103354240738636
2024-12-07,0.0,0.0,0.0,0.0031500867061824765,0.0,0.0,0.0,0.0,0.0,0.0017563406848030447,0.0,0.32096540041641136,0.0,0.3440790746626002,0.3300490975300028
2024-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009692798063680947,0.0,0.26715495416171786,0.0,0.3974862832261946,0.3256659645484067
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.08391169998060499,0.0,0.0,0.0,0.0,0.0,0.19471132201896318,0.0,0.4350026050865591,0.2863743729138728
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.10883931868181418,0.0,0.0,0.0,0.0,0.0,0.1420570293632152,0.0,0.45253771739020515,0.29656593456476543
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2260441306626749,0.0,0.5753535169724652,0.19860235236486004
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2555727053052498,0.0,0.5049523990021324,0.23947489569261776
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011756764140681195,0.0,0.15766997960752205,0.0,0.6012623370951369,0.23989200688327295
2024-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006844344645365688,0.0,0.03962370480762167,0.0,0.717309794927426,0.2362221556195866
2024-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026743843193602658,0.0,0.04397783828193175,0.0,0.683229554819996,0.2460487637044696
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050733545297798166,0.0,0.05507069159943811,0.0,0.657084906239788,0.23711085686297573
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.05956748676129112,0.0,0.0,0.0,0.05243213298587054,0.0,0.10615549517773104,0.0,0.5834624247712599,0.19838246030384737
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.15711494773416698,0.0,0.0,0.0,0.08593053755652501,0.0,0.010928475431882191,0.0,0.6113503145845905,0.13467572469283526
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.1264967030250728,0.0,0.0,0.0,0.007346370435400213,0.0,0.0,0.0,0.8486233511407593,0.01753357539876779
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.12263642030589142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8577010643660365,0.019662515328072092
2024-12-21,0.0,0.0,0.0,0.0,0.0,0.11172524379394683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8721873975575968,0.016087358648456288
2024-12-22,0.0,0.0,0.0,0.0,0.0,0.08208806180928739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8790129575746283,0.038898980616084364
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.08763943295476999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7925868633147832,0.11977370373044667
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.08864092172557052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7920959482150394,0.11926313005939002
2024-12-25,0.0,0.0,0.0,0.23646109523216746,0.0,0.08064964238298246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31633241697521003,0.36655684540964
2024-12-26,0.0,0.0,0.0,0.2817522061489749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4001854123250515,0.31806238152597377
2024-12-27,0.0,0.0,0.0,0.2681457408089749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378496721704178,0.35335753748684706
2024-12-28,0.0,0.0,0.0,0.28794418320385035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3976135753427823,0.31444224145336735
2024-12-29,0.0,0.0,0.0,0.28868875705813046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3976409776029009,0.3136702653389687
2024-12-30,0.0039233828482098014,0.0,0.0,0.2967433720150582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39759826372377366,0.30173498141295835
2024-12-31,0.0,0.0,0.0,0.30286492066869986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3925849922009094,0.3045500871303907
2025-01-01,0.0,0.0,0.0,0.2644963699786459,0.0,0.10909924267111731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2348602824706956,0.3915441048795412
2025-01-02,0.0,0.0,0.0,0.2628716300920367,0.0,0.11121786847756293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23245209264314787,0.3934584087872525
2025-01-03,0.0,0.0,0.0,0.2985458297201554,0.0,0.09198155362605358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19337223469663378,0.4161003819571572
2025-01-04,0.0,0.0,0.0,0.44405668578313134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27361064928327367,0.2823326649335951
2025-01-05,0.0,0.0,0.0,0.34208669784917994,0.0,0.0,0.0,0.0,0.0,0.01988132641078893,0.0,0.0,0.0,0.28781668390005777,0.3502152918399733
2025-01-06,0.0,0.0,0.0,0.31307454124402917,0.0,0.008272985094065084,0.0,0.0,0.0,0.023688613970404167,0.0,0.0,0.0,0.287323222043783,0.36764063764771865
2025-01-07,0.0,0.0,0.0,0.30098445813597446,0.0,0.0057016050017177095,0.0,0.0,0.0,0.0,0.0,0.0006064696228269573,0.0,0.27659791680723533,0.41610955043224546
2025-01-08,0.0,0.0,0.0,0.29096779064141265,0.0,0.01149886979391189,0.0,0.0890066080032311,0.0,0.0,0.0,0.0,0.0,0.27585201428888434,0.3326747172725601
2025-01-09,0.0,0.0,0.0,0.28113028651538324,0.0,0.007986780353446181,0.0,0.10414869785796553,0.0,0.0,0.0,0.0,0.0,0.2751258131336586,0.3316084221395465
2025-01-10,0.0,0.0,0.0,0.27797448248746814,0.0,0.002790698283539675,0.0,0.11661534984175076,0.0,0.0,0.0,0.0008190263146687506,0.0,0.2635700092207486,0.3382304338518241
2025-01-11,0.0,0.0,0.0,0.2598994957841123,0.0,0.027122106089142627,0.0,0.13366484612582896,0.0,0.0,0.0,0.0,0.0,0.2068573365428948,0.37245621545802127
2025-01-12,0.0,0.0,0.0,0.273905878383056,0.0,0.11309842850188738,0.0,0.07995335589059918,0.0,0.0023662213201899665,0.0,0.0,0.0,0.18447138670219182,0.3462047292020756
2025-01-13,0.0,0.0,0.0,0.18637407476500595,0.0,0.19201215111833553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2864953020148617,0.33511847210179685
2025-01-14,0.0,0.0,0.0,0.21776342748721725,0.0,0.14757734644008044,0.0,0.00215055341051637,0.0,0.02057691946933157,0.0,0.0,0.0,0.28260807872029187,0.32932367447256256
2025-01-15,0.0,0.0,0.0,0.20927979543794226,0.0,0.13898989017814564,0.0,0.0,0.0,0.01110867256853203,0.0,0.0,0.0,0.34926109254523446,0.2913605492701457
2025-01-16,0.0,0.0,0.0,0.23759410997264224,0.0,0.0913237722461526,0.0,0.0,0.0,0.05820780742488029,0.0,0.0,0.0,0.3590792531632091,0.2537950571931158
2025-01-17,0.0,0.0,0.0,0.23771938422277616,0.0,0.04538738839606872,0.0656765857858284,0.0,0.0,0.04208372269804788,0.0,0.0,0.0,0.338213220463134,0.2709196984341448
2025-01-18,0.0,0.0,0.0,0.23082658336933498,0.0,0.055391736348554,0.06360281726053814,0.0,0.0,0.04361692391893175,0.0,0.0,0.0,0.34715600187130197,0.25940593723133915
2025-01-19,0.0,0.0,0.0,0.1798929227061679,0.0,0.1071011263179523,0.13931557329633557,0.0,0.0,0.0,0.0,0.0,0.0,0.32860130574697105,0.24508907193257318
2025-01-20,0.0,0.0,0.0,0.1874979714152811,0.0,0.09528701116500699,0.13192787127870978,0.0,0.0,0.0,0.0,0.0,0.0,0.3565890146285778,0.22869813151242435
2025-01-21,0.0,0.0,0.0,0.08125451992796273,0.0,0.1652333291616654,0.14273018743408558,0.0,0.0,0.0,0.0,0.0,0.0,0.3321085585737118,0.2786734049025745
2025-01-22,0.05759517858843353,0.0,0.0,0.0,0.0,0.18439106038739883,0.028907359278481034,0.0,0.0,0.00840003831637631,0.0,0.0,0.0,0.4617311833663563,0.25897518006295406
