,XGBoost,LightGBM,ExtraTrees,CatBoost,KNN,SVR,ElasticNet,BayesianRidge,LSTM,Prophet,NeuralProphet,SARIMAX,AR_Eco,TFT,N-HiTS
2024-12-01,0.1223632734530938,0.0,0.0,0.0312734530938124,0.1607345309381239,0.02672255489021956,0.0,0.0,1.596806387225553e-05,0.08970059880239525,0.0,2.395209580838325e-05,0.0,0.4909940119760477,0.07817165668662683
2024-12-02,0.0744830339321358,0.0,0.0,0.0877045908183633,0.15995209580838327,0.06767265469061884,0.0,0.0,1.596806387225553e-05,0.01750099800399203,0.0,2.395209580838325e-05,0.0,0.5143872255489027,0.0782594810379242
2024-12-03,0.013684630738522954,0.07712574850299413,0.0,0.10472654690618763,0.11478642714570862,0.01742115768463074,0.0,0.0,1.596806387225553e-05,0.0,0.03237524950099803,2.395209580838325e-05,0.0,0.4694451097804392,0.1703952095808384
2024-12-04,0.11863473053892218,0.0,0.0,0.0,0.2081516966067866,0.017461077844311383,0.0,0.0,1.596806387225553e-05,0.03923353293413172,0.0,4.79041916167665e-05,0.0,0.41132934131736554,0.20512574850299398
2024-12-05,0.11502594810379246,0.040966067864271496,0.0,0.0,0.17743712574850296,0.0,0.0,0.0,1.596806387225553e-05,0.035952095808383266,0.0,2.395209580838325e-05,0.0,0.4360399201596805,0.1945389221556888
2024-12-06,0.15743712574850297,0.014195608782435136,0.0,0.0,0.16042315369261498,0.0,0.0,0.0,1.596806387225553e-05,0.022315369261477057,0.0,0.04000000000000002,0.0,0.39723752495009984,0.20837524950099798
2024-12-07,0.17124151696606793,0.0,0.0,0.0,0.1654051896207584,3.193612774451106e-05,0.0,0.0,0.0,0.0,0.0,0.11536127744510978,0.0,0.38186826347305375,0.16609181636726533
2024-12-08,0.16082235528942143,0.0,0.0,0.0,0.1586427145708583,0.0,0.0,0.0,0.0,0.0,0.0,0.09932135728542922,0.0,0.4154411177644711,0.16577245508982022
2024-12-09,0.030690618762475048,0.04724950099800402,0.0,0.09509780439121758,0.11631936127744519,0.041692614770459095,0.0,0.0,0.0,0.0,0.0,0.11384431137724547,0.0,0.4479920159680642,0.10711377245508992
2024-12-10,0.10225149700598808,0.0,0.0,0.11196007984031943,0.09795608782435136,0.04053493013972056,0.0,0.0,0.0,0.0,0.0,0.11211177644710586,0.0,0.4946826347305389,0.04050299401197604
2024-12-11,0.0,0.07156087824351308,0.0,0.0,0.22071057884231535,0.0,0.0,0.0,0.011528942115768468,0.007449101796407191,0.0,0.11374051896207585,0.0,0.574746506986028,0.0002634730538922161
2024-12-12,0.0,0.054323353293413215,0.0,0.0,0.15208782435129747,0.0,0.0,0.0,0.06173253493013974,0.05635928143712577,0.0,0.00020758483033932174,0.0,0.6336127744510979,0.04167664670658684
