,XGBoost,LightGBM,ExtraTrees,CatBoost,KNN,SVR,ElasticNet,BayesianRidge,LSTM,Prophet,NeuralProphet,SARIMAX,AR_Eco,TFT,N-HiTS
2024-12-01,0.0,0.0,0.0,0.0,0.03576723911953309,0.05658792303643291,0.0,0.0,0.0,0.07080412396856291,0.0,0.12918780722437345,0.0,0.5345579353118941,0.17309497133920368
2024-12-02,0.0,0.0,0.0,0.0,0.030817101186952828,0.09083175754463088,0.0,0.0,0.0,0.0,0.0,0.17547101234769438,0.0,0.5120526187988882,0.1908275101218338
2024-12-03,0.0,0.04706440109888153,0.0,0.0,0.0,0.024852094304923526,0.0,0.0,0.0,0.0,0.029541579700487524,0.19545112472243534,0.0,0.44543699272957377,0.2576538074436983
2024-12-04,0.0,0.0,0.0,0.0,0.009079608578936953,0.020708958913141798,0.0,0.0,0.0,0.0,0.0,0.2275613519932022,0.0,0.43012277357219564,0.31252730694252334
2024-12-05,0.0,0.031012299307277683,0.0,0.0,0.004821481803377761,0.0,0.0,0.0,0.0,0.0,0.0,0.24184345003470678,0.0,0.4350502222977841,0.2872725465568535
2024-12-06,0.0,0.02824650948907827,0.0,0.0,0.0,0.004136656002717068,0.0,0.0,0.0,0.0,0.0,0.2584119047433723,0.0,0.41659801976633987,0.29260690999849254
2024-12-07,0.0,0.0,0.0,0.0,0.0,0.015012909516692194,0.0,0.0,0.0,0.0,0.0,0.2668299571963223,0.0,0.4353344673075116,0.282822665979474
2024-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26507229202620336,0.0,0.451815920162879,0.2831117878109177
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.06510051315002398,0.0,0.0,0.0,0.0,0.0,0.22518670184474987,0.0,0.4962039026307056,0.21350888237452048
2024-12-10,0.0,0.0,0.0,0.0458012727809413,0.0,0.0713737874391449,0.0,0.0,0.0,0.0,0.0,0.18808484060026123,0.0,0.520332966779765,0.17440713239988742
2024-12-11,0.0,0.0,0.0,0.0,0.009004358266625918,0.0,0.0,0.0,0.0,0.0,0.0,0.25006074305844667,0.0,0.596987686940128,0.1439472117347992
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22488721434679407,0.0,0.6185042348016366,0.15660855085156936
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836922355818633,0.0,0.6893934295284605,0.12691433488967632
2024-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1510795872091323,0.0,0.7357077561359789,0.1132126566548889
2024-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15357638397779444,0.0,0.7354051365153831,0.11101847950682253
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929469547266043,0.0,0.6735079121197322,0.1335451331536635
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020137067911622814,0.0,0.22023005397790826,0.0,0.6944602405458961,0.06517263756457295
2024-12-18,0.0,0.021354542434825194,0.0,0.018064371496361403,0.0,0.026864373382957347,0.0,0.0,0.0,0.018806240141875347,0.0,0.1550095389096878,0.0,0.759900933634293,0.0
2024-12-19,0.0,0.0,0.0,0.08471317148415945,0.0,0.0,0.0,0.0,0.0,0.007181061542098096,0.0,0.06701584490880003,0.0,0.8410899220649424,0.0
2024-12-20,0.0,0.0,0.0,0.08622283963826259,0.0,0.0,0.0,0.0,0.0,0.0008468371246606313,0.0,0.09070175759531972,0.0,0.8222285656417572,0.0
2024-12-21,0.0,0.0,0.0,0.08754190535267772,0.0,0.0,0.0,0.0,0.0,0.004469105328850543,0.0,0.0737648515859425,0.0,0.8342241377325292,0.0
2024-12-22,0.0,0.0,0.0,0.11429177068068962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264941394307774,0.0,0.859214089888533,0.0
2024-12-23,0.0,0.0,0.0,0.08308762002931082,0.0,0.0,0.0,0.0,0.0,0.011770149264256074,0.0,0.0,0.0,0.8841312941623132,0.021010936544119924
2024-12-24,0.0,0.0,0.0,0.11884179591315826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841675485740225,0.03948271834661671
2024-12-25,0.0,0.13999008648259165,0.0,0.2539681672398219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3437158956595316,0.2623258506180549
2024-12-26,0.0,0.3068290593051777,0.0,0.08446222963091567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35312614408362314,0.25558256698028353
2024-12-27,0.0,0.36604721043715105,0.0,0.013257299363244048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36355300197648,0.2571424882231249
2024-12-28,0.0,0.3746971340760964,0.0,0.006938765707984579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37272383934042047,0.2456402608754986
2024-12-29,0.0,0.3172824693027852,0.0,0.03656749289359385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3814251142036262,0.26472492359999467
2024-12-30,0.0,0.31072182306049895,0.0,0.05596519896643283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3881617663488184,0.2451512116242499
2024-12-31,0.0,0.2584131007930249,0.0,0.11962219360672917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37128823110142606,0.25067647449881986
2025-01-01,0.0,0.12601101412886898,0.0,0.17311387298470382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5281644157667361,0.17271069711969103
2025-01-02,0.0,0.08089972110596104,0.0,0.2959686709535185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34936489485238237,0.27376671308813816
2025-01-03,0.0,0.06080041375605827,0.0,0.3431121585881676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31063494116614043,0.28545248648963367
2025-01-04,0.0,0.0,0.0,0.4102597116782749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35142073171408045,0.23831955660764462
2025-01-05,0.0,0.0,0.0,0.24533688215882418,0.0,0.0,0.09251536653381566,0.0,0.0,0.0,0.0,0.0,0.0,0.38933359017123853,0.27281416113612156
2025-01-06,0.0,0.0,0.0,0.22842796217952976,0.0,0.0,0.09412852741409239,0.0,0.0,0.0,0.0,0.0,0.0,0.38293476287798056,0.29450874752839723
2025-01-07,0.0,0.0,0.0,0.24187705821659183,0.0,0.0,0.027608302636194505,0.0,0.0,0.0,0.0,0.0,0.0,0.3490494272001054,0.38146521194710825
2025-01-08,0.0,0.0,0.0,0.2285093565897813,0.0,0.006536368011719252,0.023939634857394938,0.0,0.0,0.009499298705611066,0.0,0.0,0.0,0.4435933236459035,0.28792201818959
2025-01-09,0.0,0.0,0.0,0.14489203687494748,0.0,0.051732132551602486,0.03923707939909226,0.0,0.0,0.0,0.0,0.0,0.0,0.49233543547852193,0.2718033156958358
2025-01-10,0.0,0.0,0.0,0.10547343593700662,0.0,0.05157769176923935,0.042543628703297504,0.05389178575485002,0.0,0.0,0.0,0.0,0.0,0.45713811493325285,0.28937534290235367
2025-01-11,0.0,0.0,0.0,0.04946826059574065,0.0,0.10725791215692139,0.0,0.11861564619839149,0.0,0.011822130104766881,0.0,0.0,0.0,0.35992185683898303,0.3529141941051965
2025-01-12,0.0217728406943146,0.0,0.0,0.10583055214859052,0.0,0.10893512315077879,0.0,0.08697807881279211,0.0,0.0,0.0,0.0,0.0,0.38415341396899555,0.2923299912245284
2025-01-13,0.03991265574510871,0.0,0.0,0.05511255787234059,0.0,0.12924540625429679,0.0,0.06114686997166459,0.0,0.0,0.0,0.0,0.0,0.4272016944545662,0.2873808157020231
2025-01-14,0.0,0.0,0.0,0.07760521755005871,0.0,0.14677195158829662,0.0,0.06205141315181046,0.0,0.0006839232258323052,0.0,0.0,0.0,0.44290311118684694,0.26998438329715496
2025-01-15,0.0,0.0,0.0,0.09724062158132656,0.0,0.20159470139240523,0.0,0.0,0.0,0.00893696971568068,0.0,0.0,0.0,0.32005342558446154,0.37217428172612604
2025-01-16,0.09323467495457133,0.0,0.0,0.017593797008551997,0.0,0.12017344988363879,0.07523602388238475,0.0,0.0,0.05456813249573142,0.0,0.0,0.0,0.3264749906379527,0.312718931137169
2025-01-17,0.0,0.0,0.0,0.1169952057953081,0.0,0.09859289301606274,0.11718757195155098,0.0,0.0,0.030389565471224813,0.0,0.0,0.0,0.3723535641978152,0.26448119956803817
