,XGBoost,LightGBM,ExtraTrees,CatBoost,KNN,SVR,ElasticNet,BayesianRidge,LSTM,Prophet,NeuralProphet,SARIMAX,AR_Eco,TFT,N-HiTS
2024-12-01,0.0,0.02930139720558883,0.0,0.0,0.0,0.0923512974051896,0.0,0.0,1.596806387225553e-05,0.207369261477046,0.0,0.028199600798403213,0.0,0.24488622754491024,0.3978762475049905
2024-12-02,0.0,0.0,0.0,0.07404391217564871,0.0,0.056886227544910184,0.0,0.0,1.596806387225553e-05,0.054978043912175645,0.0,0.08514970059880243,0.0,0.3388982035928144,0.39002794411177677
2024-12-03,0.0,0.0,0.0,0.1404071856287424,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.11810778443113777,0.0,0.34463872255489036,0.396830339321357
2024-12-04,0.0,0.0,0.0,0.11953692614770457,0.02178842315369264,0.0,0.0,0.0,1.596806387225553e-05,0.06988423153692622,0.0,0.13690219560878258,0.0,0.25797205588822403,0.39390019960079825
2024-12-05,0.0,0.0,0.0,0.10052694610778444,0.013061876247504997,0.0,0.0,0.0,1.596806387225553e-05,0.09664670658682628,0.0,0.1846866267465071,0.0,0.17768463073852322,0.4273772455089822
2024-12-06,0.0,0.0,0.0,0.06514970059880237,0.04415968063872253,0.0,0.0,0.0,1.596806387225553e-05,0.13519361277445108,0.0,0.20394411177644725,0.0,0.1539560878243514,0.3975808383233532
2024-12-07,0.0,0.0,0.0,0.06972455089820362,0.034778443113772435,0.0,0.0,0.0,0.0,0.15577644710578853,0.0,0.23836327345309394,0.0,0.1172774451097804,0.3840798403193613
2024-12-08,0.0,0.0,0.0,0.07017964071856285,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.19128942115768474,0.0,0.2104510978043914,0.0,0.15211177644710583,0.3759520958083833
2024-12-09,0.0,0.0,0.0,0.0,0.05357285429141714,0.15311776447105802,0.0,0.0,0.0,0.01456287425149701,0.0,0.15412375249501006,0.0,0.33504191616766477,0.28958083832335296
2024-12-10,0.0,0.0,0.0,0.0,0.05393213572854294,0.19901796407185646,0.0,0.0,0.0,0.0,0.0,0.22678642714570868,0.0,0.2510179640718561,0.26924550898203586
2024-12-11,0.0,0.0,0.0,0.0,0.2213333333333333,0.03192814371257488,0.0,0.0,0.0,0.04120558882235527,0.0,0.03767664670658687,0.0,0.5100758483033935,0.15778043912175652
2024-12-12,0.0,0.0,0.0,0.0,0.0597205588822355,0.05124151696606787,0.0,0.0,1.596806387225553e-05,0.17736526946107795,0.0,0.055616766467065856,0.0,0.320447105788423,0.33559281437125754
2024-12-13,0.0,0.0,0.0,0.0,0.08756886227544909,0.061293413173652715,0.0,0.0,0.0,0.13540119760479052,0.0,7.984031936127766e-06,0.0,0.34520558882235497,0.3705229540918164
2024-12-14,0.0,0.0,0.0,0.0,0.1354730538922156,0.05191217564870261,0.0,0.0,0.0,0.06735329341317359,0.0,0.0,0.0,0.32546107784431116,0.4198003992015965
2024-12-15,0.0,0.0,0.0,0.0,0.111057884231537,0.030914171656686647,0.0,0.0,0.0,0.10241117764471067,0.0,7.984031936127766e-06,0.0,0.31690219560878263,0.43870658682634756
