,XGBoost,LightGBM,ExtraTrees,CatBoost,KNN,SVR,ElasticNet,BayesianRidge,LSTM,Prophet,NeuralProphet,SARIMAX,AR_Eco,TFT,N-HiTS
2024-12-01,0.16728143712574858,0.0,0.0,0.0,0.1826027944111776,0.0,0.0,0.0,0.0,0.05942514970059883,0.0,3.992015968063883e-05,0.0,0.5214291417165665,0.0692215568862276
2024-12-02,0.15263073852295414,0.0,0.0,0.0,0.1923353293413173,0.0,0.0,0.0,0.0,0.03498602794411177,0.0,3.992015968063883e-05,0.0,0.5613093812375257,0.058698602794411185
2024-12-03,0.15841916167664655,0.0,0.0,0.003696606786427145,0.18164471057884238,0.0,0.0,0.0,0.0,0.0,0.0,0.03647105788423156,0.0,0.5247824351297405,0.09498602794411172
2024-12-04,0.14023952095808387,0.0,0.0,0.0,0.20295409181636717,0.0,0.0,0.0,0.0,0.029876247504990024,0.0,0.018443113772455094,0.0,0.5055089820359283,0.10297804391217576
2024-12-05,0.1402315369261479,0.0,0.0,0.0,0.20295409181636734,0.0,0.0,0.0,0.0,0.02935728542914173,0.0,0.015217564870259496,0.0,0.5097245508982033,0.1025149700598803
2024-12-06,0.14053493013972068,0.0,0.0,0.0,0.19938522954091828,0.0,0.0,0.0,0.0,0.022187624750499013,0.0,0.03458682634730542,0.0,0.4965429141716572,0.10676247504990023
2024-12-07,0.15932135728542926,0.0,0.0,0.0,0.1853572854291417,0.0,0.0,0.0,0.0,0.008047904191616774,0.0,0.06154091816367265,0.0,0.4747624750499005,0.11097005988023957
2024-12-08,0.1624111776447107,0.0,0.0,0.0,0.17833133732534936,0.0,0.0,0.0,0.0,0.005996007984031942,0.0,0.05948902195608784,0.0,0.4853493013972056,0.1084231536926148
2024-12-09,0.14389620758483043,0.0,0.0,0.006858283433133733,0.17862674650698615,0.00012774451097804417,0.0,0.0,0.0,0.0,0.0,0.06265069860279447,0.0,0.5307864271457082,0.07705389221556899
2024-12-10,0.14850299401197614,0.0,0.0,0.005173652694610778,0.17576047904191613,0.00021556886227544952,0.0,0.0,0.0,0.0,0.0,0.05978443113772456,0.0,0.5278642714570859,0.08269860279441127
2024-12-11,0.0753692614770459,0.0,0.0,0.0,0.22253892215568866,0.018666666666666686,0.0,0.0,0.0,0.01633532934131737,0.0,0.06063872255489025,0.0,0.5288303393213566,0.07762075848303399
2024-12-12,0.030882235528942134,0.027648702594810396,0.0,0.0,0.2186506986027946,0.025269461077844318,0.0,0.0,0.0,0.048455089820359294,0.0,0.0015249500998004016,0.0,0.5473772455089823,0.10019161676646708
2024-12-13,0.03633532934131739,0.02259481037924152,0.0,0.0,0.2220119760479042,0.021109780439121744,0.0,0.0,0.0,0.04582035928143713,0.0,0.00013572854291417176,0.0,0.554986027944112,0.0970059880239521
2024-12-14,0.027393213572854295,0.0321676646706587,0.0,0.0,0.2252295409181637,0.021029940119760473,0.0,0.0,0.0,0.04134131736526947,0.0,2.395209580838325e-05,0.0,0.563552894211577,0.08926147704590817
2024-12-15,0.03466666666666665,0.010514970059880236,0.0,0.0,0.2230738522954092,0.027081836327345312,0.0,0.0,0.0,0.046762475049900235,0.0,2.395209580838325e-05,0.0,0.56484630738523,0.09302994011976054
2024-12-16,0.036974051896207574,0.007393213572854289,0.0,0.0,0.22342514970059893,0.027672654690618765,0.0,0.0,0.0,0.0473053892215569,0.0,2.395209580838325e-05,0.0,0.5654690618762477,0.09173652694610787
2024-12-17,0.04099800399201599,0.0029940119760479052,0.0,0.0,0.22468662674650733,0.027425149700598797,0.0,0.0,0.0,0.04981237524950102,0.0,2.395209580838325e-05,0.0,0.5668023952095805,0.08725748502994013
2024-12-18,0.030938123752495,0.03042714570858285,0.0,0.0,0.19711776447105794,0.044343313373253514,0.0,0.0,0.0,0.05310179640718568,0.0,0.00012774451097804417,0.0,0.5840239520958087,0.059920159680638754
2024-12-19,0.0,0.0005748502994011985,0.0,0.08104590818363279,0.12934930139720566,0.053828343313373286,0.0,0.0,0.029045908183632733,0.03172055888223555,0.0,2.395209580838325e-05,0.0,0.6225149700598807,0.05189620758483034
2024-12-20,0.0,0.0016526946107784412,0.0,0.08737724550898208,0.1112015968063872,0.057604790419161736,0.0,0.0,0.03588023952095814,0.022499001996008003,0.0,4.79041916167665e-05,0.0,0.6288383233532936,0.054898203592814436
2024-12-21,0.0,0.00015169660678642747,0.0,0.08450299401197607,0.09306986027944117,0.06311377245508981,0.0,0.0,0.045772455089820356,0.009716566866267462,0.0,0.0,0.0,0.6460439121756483,0.057628742514970036
2024-12-22,0.0,0.0,0.0,0.10868662674650692,0.10275449101796402,0.05823552894211579,0.0,0.0,0.01689421157684632,0.001485029940119762,0.0,0.0,0.0,0.6496447105788422,0.06229940119760479
2024-12-23,0.0,0.0,0.0,0.1053892215568863,0.0685828343313374,0.05963273453093814,0.0,0.0,0.038347305389221535,0.00025548902195608833,0.0,0.0,0.0,0.6273692614770456,0.10042315369261483
2024-12-24,0.0,0.0,0.0,0.13540119760479066,0.058706586826347336,0.0333013972055888,0.0,0.0,0.04242714570858285,0.0,0.0,0.0,0.0,0.6283353293413179,0.10182834331337329
2024-12-25,0.0,0.037700598802395215,0.0,0.22534131736526947,1.596806387225553e-05,0.0524231536926148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47508982035928177,0.2094291417165669
2024-12-26,0.0,0.0694850299401197,0.0,0.19303792415169674,0.008343313373253499,0.03061876247504991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5092055888223554,0.18930938123752497
2024-12-27,0.0,0.13090618762475054,0.0,0.15219161676646703,0.007848303393213579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5382275449101793,0.17082634730538934
2024-12-28,0.0,0.13334131736526958,0.0,0.15244710578842324,0.004047904191616772,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.5431696606786428,0.16697804391217566
2024-12-29,0.0,0.1394570858283434,0.0,0.14983632734530955,0.0024510978043912218,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.5344431137724552,0.1737964071856287
2024-12-30,0.0,0.1503952095808386,0.0,0.1419560878243513,0.00609181636726547,0.00011177644710578857,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.5405349301397204,0.1608942115768462
2024-12-31,0.0,0.1380359281437125,0.0,0.16220359281437136,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.53624750499002,0.1634970059880241
2025-01-01,0.0,0.1024910179640719,0.0,0.19011576846307396,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.5256686626746498,0.1817085828343315
2025-01-02,0.0,0.08284231536926148,0.0,0.21437125748502994,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.46847105788423155,0.23429940119760478
2025-01-03,0.0,0.09405988023952093,0.0,0.21516966067864293,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.4463473053892217,0.24440718562874256
2025-01-04,0.0,0.040534930139720565,0.0,0.27456287425149706,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0,0.4639281437125749,0.22095808383233556
2025-01-05,0.0,0.03488223552894212,0.0,0.24703393213572863,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.003401197604790417,0.0,0.0,0.0,0.4649181636726549,0.24974850299401197
2025-01-06,0.0,0.027201596806387226,0.0,0.24855089820359288,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.01302994011976048,0.0,0.0,0.0,0.44856686626746506,0.26263473053892217
2025-01-07,0.0,0.035736526946107766,0.0,0.24948502994011984,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.005477045908183635,0.0,0.0,0.0,0.4299720558882237,0.27931337325349287
2025-01-08,0.0,0.007600798403193615,0.0,0.26542115768463087,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.009181636726546922,0.0,0.0,0.0,0.4725748502994013,0.2452055888223555
2025-01-09,0.0,0.027265469061876272,0.0,0.23897005988023962,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.011433133732534935,0.0,0.0,0.0,0.4776526946107787,0.24466267465069858
2025-01-10,0.0,0.05438722554890221,0.0,0.20004790419161697,0.0,0.0,0.0,0.0,1.596806387225553e-05,0.02325748502994012,0.0,0.0,0.0,0.46380838323353313,0.25848303393213584
2025-01-11,0.0,0.04946906187624754,0.0,0.20529341317365266,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.01772455089820359,0.0,0.0,0.0,0.4649740518962076,0.2625229540918164
2025-01-12,0.0,0.055592814371257494,0.0,0.20776846307385222,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.022307385229540934,0.0,0.0,0.0,0.4661876247504988,0.24812774451097835
2025-01-13,0.0,0.054858283433133745,0.0,0.1938363273453094,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.0215808383233533,0.0,0.0,0.0,0.4826746506986027,0.24703393213572863
2025-01-14,0.0,0.05386826347305392,0.0,0.19804391217564862,0.0,1.596806387225553e-05,0.0,0.0,0.0,0.02098203592814373,0.0,0.0,0.0,0.48251497005988025,0.2445748502994013
2025-01-15,0.0,0.037453093812375236,0.0,0.21281437125748517,0.0,0.00023952095808383277,0.0,0.0,0.0,0.027664670658682642,0.0,0.0,0.0,0.453500998003992,0.26832734530938135
2025-01-16,0.0,0.0338682634730539,0.0,0.18506187624750509,0.0,1.596806387225553e-05,0.026219560878243516,0.0,0.0,0.03553692614770458,0.0,0.0,0.0,0.45305389221556863,0.2662435129740519
2025-01-17,0.0,0.012830339321357307,0.0,0.21755688622754504,0.0,1.596806387225553e-05,0.018491017964071852,0.0,0.0,0.021740518962075846,0.0,0.0,0.0,0.4548103792415169,0.2745548902195609
2025-01-18,0.0,0.00043113772455089883,0.0,0.21809980039920163,0.0,1.596806387225553e-05,0.02460678642714573,0.0,0.0,0.02011976047904192,0.0,0.0,0.0,0.4661397205588822,0.2705868263473052
2025-01-19,0.003528942115768464,0.0,0.0,0.19323752495009977,0.0,0.00015169660678642747,0.08126946107784437,0.0,0.0,0.010514970059880242,0.0,0.0,0.0,0.4631137724550899,0.24818363273453103
2025-01-20,0.00035928143712574844,0.0,0.0,0.18776047904191637,0.0,1.596806387225553e-05,0.10096606786427152,0.0,0.0,0.011393213572854286,0.0,0.0,0.0,0.4688942115768463,0.23061077844311373
2025-01-21,0.002658682634730542,0.0,0.0,0.17817165668662685,0.0,0.022403193612774455,0.07667864271457087,0.0,0.0,0.0060279441117764435,0.0,0.0,0.0,0.4478483033932138,0.2662115768463072
2025-01-22,0.03861077844311377,0.0,0.0,0.17037125748503001,0.0,0.015672654690618765,0.03455489021956088,0.0,0.0,0.012199600798403194,0.0,0.0,0.0,0.46320958083832303,0.26538123752494974
2025-01-23,0.006674650698602795,0.0,0.0,0.14440718562874252,0.0,0.04473453093812377,0.08653892215568862,0.0,0.0,6.387225548902212e-05,0.0,0.0,0.0,0.44330538922155693,0.2742754491017963
2025-01-24,0.000191616766467066,0.0,0.0,0.15100998003992022,0.0,0.04513373253493013,0.08374451097804396,0.0,0.0,6.387225548902212e-05,0.0,0.0,0.0,0.4365828343313374,0.2832734530938125
2025-01-25,0.0774930139720559,0.0,0.0,0.05848303393213576,0.0,0.004311377245508985,0.0965828343313373,0.0,0.0,0.026075848303393233,0.0,0.0,0.0,0.49150499001996006,0.24554890219560893
2025-01-26,0.1011337325349302,0.0,0.0,0.02480638722554889,0.0,0.012726546906187628,0.0661157684630738,0.0,0.0,0.037221556886227546,0.0,0.00011976047904191638,0.0,0.5085668662674651,0.24930938123752522
2025-01-27,0.10510179640718562,0.0,0.0,0.041117764471057895,0.0,0.001924151696606788,0.029964071856287442,0.0,0.0,0.035281437125748494,0.0,0.009828343313373252,0.0,0.5327425149700594,0.2440399201596807
2025-01-28,0.09681437125748504,0.0,0.0,0.05860279441117763,0.0,0.0007584830339321359,0.022506986027944115,0.0,0.0,0.025876247504990013,0.0,0.018003992015968057,0.0,0.5289580838323357,0.24847904191616785
2025-01-29,0.10043113772455092,0.0,0.0,0.044566866267465095,0.0,0.00488622754491018,0.03290219560878242,0.0,0.0,0.001333333333333334,0.0,0.024143712574850304,0.0,0.5419241516966063,0.2498123752495012
2025-01-30,0.09812375249501001,0.0,0.0,0.05763672654690623,0.0,0.0013173652694610793,0.017620758483033926,0.0,0.0,0.0,0.0,0.030363273453093812,0.0,0.525245508982036,0.2696926147704592
2025-01-31,0.07460279441117772,0.0,0.0,0.06229940119760475,0.0,0.020487025948103806,0.0,0.0,0.0,0.0,0.00011177644710578857,0.044654690618762476,0.0,0.48000798403193634,0.3178363273453094
2025-02-01,0.09510578842315374,0.0,0.0,0.04273852295409183,0.0,0.011281437125748504,0.0037684630738522924,0.0,0.0,0.012822355289421156,0.0,0.04268263473053897,0.0,0.4786826347305389,0.3129181636726548
2025-02-02,0.09584031936127742,0.0,0.0,0.05359680638722558,0.0,0.0007824351297405189,0.0,0.0,0.0,0.019848303393213577,0.0,0.044878243512974064,0.0,0.4791536926147704,0.3059001996007985
2025-02-03,0.06862275449101803,0.0,0.0,0.031520958083832346,0.0,0.032415169660678665,0.05031536926147701,0.0,0.0,0.00046307385229540964,0.0,0.027353293413173666,0.0,0.4856287425149701,0.30368063872255524
2025-02-04,0.06582834331337332,0.0,0.0,0.013325349301397206,0.0,0.048223552894211597,0.0832415169660679,0.0,0.0,0.0,0.0,0.016958083832335335,0.0,0.4640319361277449,0.30839121756487053
2025-02-05,0.03960878243512973,0.0,0.0,0.0,0.0,0.09338922155688627,0.03378842315369265,0.0,0.0,7.984031936127767e-05,5.5888223552894286e-05,0.0,0.04542914171656685,0.4281596806387227,0.3594890219560881
2025-02-06,0.013141716566866276,0.0,0.0,0.006483033932135729,0.0,0.08485429141716568,0.06520558882235537,0.0,0.0,7.984031936127767e-05,5.5888223552894286e-05,0.0,0.04113373253493013,0.4363193612774454,0.3527265469061875
2025-02-07,0.013309381237524955,0.0,0.0,0.004702594810379238,0.0,0.10053493013972062,0.0779880239520958,0.0,0.0,0.0,0.0,0.0,0.01640718562874253,0.4239680638722554,0.3630898203592816
2025-02-08,0.004279441117764469,0.0,0.0,0.014339321357285433,0.0,0.09374850299401191,0.0650938123752496,0.0,0.0,0.0,0.0,0.00025548902195608833,0.03196007984031937,0.41251896207584854,0.3778043912175651
2025-02-09,0.005540918163672652,0.0,0.0,0.00011976047904191638,0.0,0.09163273453093816,0.059528942115768466,0.0,0.0,4.79041916167665e-05,5.5888223552894286e-05,0.00010379241516966087,0.03878642714570859,0.42590818363273464,0.37827544910179667
2025-02-10,7.185628742514981e-05,0.0,0.0,0.00011976047904191638,0.0,0.09390019960079848,0.05916167664670659,0.0,0.0,4.79041916167665e-05,0.0,0.00011177644710578857,0.038754491017964084,0.42506187624750486,0.3827704590818363
2025-02-11,7.185628742514981e-05,0.0,0.0,0.0,0.0,0.09880239520958083,0.05901796407185628,0.0,0.0,4.79041916167665e-05,0.0,0.0,0.04185229540918166,0.4091656686626748,0.3910419161676646
2025-02-12,0.019824351297405195,0.0,0.0,0.0020119760479041923,0.0,0.050427145708582866,0.0004391217564870263,0.0,0.0,4.79041916167665e-05,0.0,0.00010379241516966087,0.12725748502994022,0.43587225548902225,0.3640159680638721
2025-02-13,0.03285429141716569,0.0,0.0,0.00011976047904191638,0.0,0.04340918163672656,0.00020758483033932174,0.0,0.0,4.79041916167665e-05,0.0,0.00011177644710578857,0.121189620758483,0.43527345309381227,0.36678642714570864
2025-02-14,0.0473852295409182,0.0,0.0,0.022067864271457082,0.0,0.0066826347305389226,4.79041916167665e-05,0.0,0.0,0.0,0.0,0.00011177644710578857,0.1359600798403195,0.48449500998003986,0.3032495009980042
2025-02-15,0.033037924151696624,0.0,0.0,0.006387225548902196,0.0,0.03144111776447108,0.0,0.11404391217564872,0.0,0.0,0.0,0.0,0.024558882235528958,0.45249500998004016,0.33803592814371264
2025-02-16,0.0,0.0,0.0,0.07052295409181647,0.0,0.03074650698602794,0.0,0.11018762475049901,0.0,0.0,0.0,0.0,0.019313373253493023,0.4427704590818365,0.32645908183632716
2025-02-17,0.0,0.0,0.0,0.07283033932135727,0.0,0.0319041916167665,0.0,0.08748902195608786,0.0,0.0,0.0,0.0,0.028694610778443107,0.4540279441117764,0.3250538922155689
2025-02-18,0.0,0.0,0.0,0.07549700598802395,0.0,0.03155289421157684,0.0,0.0827544910179641,0.0,0.0,0.0,0.0,0.03690219560878244,0.44780039920159687,0.32549301397205604
2025-02-19,0.0,0.0,0.0,0.08493413173652695,0.0,0.009413173652694616,3.992015968063883e-05,0.13172854291417171,0.0,0.0,0.0,0.004662674650698606,0.0188183632734531,0.41163273453093824,0.3387704590818363
2025-02-20,0.002035928143712576,0.0,0.0,0.05330139720558881,0.0,0.02048702594810381,0.11301397205588827,0.053724550898203584,0.0,8.782435129740529e-05,2.395209580838325e-05,0.016487025948103813,0.0,0.3591137724550902,0.38172455089820334
