,XGBoost,LightGBM,ExtraTrees,CatBoost,KNN,SVR,ElasticNet,BayesianRidge,LSTM,Prophet,NeuralProphet,SARIMAX,AR_Eco,TFT,N-HiTS
2024-12-01,0.0,0.12003169836925119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03002580876885319,0.0,0.13616436385243588,0.0,0.4450969528826371,0.2686811761268227
2024-12-02,0.0,0.09890740054872163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16761595089095643,0.0,0.46445197916575787,0.2690246693945639
2024-12-03,0.0,0.1076943277812019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16303570475724047,0.0,0.44096148024567494,0.2883084872158827
2024-12-04,0.0,0.09200030561694583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18110663816960695,0.0,0.4575006876956955,0.26939236851775183
2024-12-05,0.0,0.09116523634282946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19655546863129203,0.0,0.4282046737092912,0.28407462131658734
2024-12-06,0.0,0.09749493753649653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005147580716464738,0.0,0.19507131835981883,0.0,0.41890950880347017,0.28337665458374967
2024-12-07,0.0,0.08632916805490609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014367695745679027,0.0,0.17609901659275132,0.0,0.43365403389953683,0.2895500857071267
2024-12-08,0.0,0.083663302639193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015621358384131154,0.0,0.1715065627686118,0.0,0.4389694828841628,0.29023929332390125
2024-12-09,0.0,0.06434478163755551,0.0,0.0,0.0,0.052183719325104835,0.0,0.0,0.0,0.0,0.0,0.15149945231609105,0.0,0.45306520889273655,0.27890683782851217
2024-12-10,0.0,0.08855613452530493,0.0,0.0,0.0,0.012427935055619427,0.0,0.0,0.0,0.0,0.0,0.13005061887298144,0.0,0.5024956205979979,0.26646969094809636
2024-12-11,0.0,0.03550043235148896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13728420204447178,0.0,0.6034233666582168,0.22379199894582222
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15876940316922766,0.0,0.5893980695739708,0.2518325272568015
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.001924102840590831,0.0,0.0,0.0,0.008089033885764872,0.0,0.1152496683762187,0.0,0.6273849145753828,0.24735228032204284
2024-12-14,0.0,0.0,0.0,0.0,0.0,0.006573597788889621,0.0,0.0,0.0,0.010648444157145071,0.0,0.05983531825573179,0.0,0.6796464293423444,0.24329621045588892
2024-12-15,0.0,0.0,0.0,0.0,0.0,0.007069129172731681,0.0,0.0,0.0,0.01443028830196418,0.0,0.06582702875380464,0.0,0.6612392669071318,0.2514342868643678
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.014564123326477564,0.0,0.0,0.0,0.017426494689488845,0.0,0.07386762953750008,0.0,0.647932157316841,0.2462095951296926
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.03852030589724104,0.0,0.0,0.0,0.016438597067821827,0.0,0.0947223923787796,0.0,0.6173627027321004,0.2329560019240571
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.09135185606868133,0.0,0.0,0.0,0.025665853484329808,0.0,0.06394313122820824,0.0,0.6185485254680625,0.20049063375071813
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.08148146464914924,0.0,0.0,0.0,0.017789085894466494,0.0,0.0,0.0,0.7344780660275748,0.16625138342880943
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.07718060751154357,0.0,0.0,0.0,0.019330206862544653,0.0,0.0,0.0,0.7328621119083916,0.17062707371752012
2024-12-21,0.0,0.0,0.0,0.0,0.0,0.0723173121591754,0.0,0.0,0.0,0.0092305753542496,0.0,0.0,0.0,0.7538999208072943,0.1645521916792808
2024-12-22,0.0,0.0,0.0,0.0,0.0,0.06358843337060006,0.0,0.0,0.0,0.0062327354629184,0.0,0.0,0.0,0.7616119661971309,0.16856686496935075
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.057962340477129275,0.0,0.0,0.0,0.004111613395678919,0.0,0.0,0.0,0.7549804991671234,0.18294554696006846
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.060319059430395554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7595797512040585,0.18010118936554606
2024-12-25,0.0,0.08327508364732283,0.0,0.10176504564047377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649547179394431,0.2500051527727604
2024-12-26,0.0,0.10074754423148634,0.0,0.08141762234406984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5756834026203149,0.24215143080412893
