date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,direct_radiation
2010-01-02,-2.6532576623376625,79.417,-5.805665584415585,-7.671159220779221,98.19426623376623,,14.846662337662337,30.465975324675323,2.0010822077922077
2010-01-03,-4.276444805194805,78.23814805194806,-7.583154545454546,-8.791166233766234,86.8804090909091,,10.11582987012987,21.89064935064935,6.162878701298701
2010-01-04,-4.678798701298701,81.40363636363637,-7.453094805194804,-8.654532467532468,76.50433116883117,,6.562002597402597,13.475064935064934,13.316018181818182
2010-01-05,-5.50948051948052,83.84564545454546,-7.864350649350649,-9.74884025974026,91.13852597402598,,8.057818181818181,16.973766233766234,6.824133766233766
2010-01-06,-4.138674285714285,86.27564415584415,-6.11656961038961,-7.744081818181819,96.87066883116883,,4.889152597402597,11.792141948051947,3.4404761038961036
2010-01-07,-5.88052987012987,81.54955844155845,-8.61481038961039,-9.903757142857142,78.51677272727274,,6.173457142857143,12.406947532467532,18.12012987012987
2010-01-08,-5.576147662337662,86.78176623376623,-7.447277922077921,-10.732861818181817,99.94751298701298,,14.688132467532467,28.83292207792208,0.16450216883116883
2010-01-09,-3.796628831168831,90.11754935064936,-5.183209090909091,-8.602054545454546,99.77651298701299,,13.904244155844156,28.03441688311688,0.8549783896103896
2010-01-10,-2.789702727272727,91.60582337662338,-3.9703032467532466,-6.734967142857143,99.58712337662337,,8.921928571428571,18.299415584415584,0.38095238961038963
2010-01-11,-6.165595064935065,89.34448051948051,-7.649605194805194,-9.942344155844156,87.04383116883118,,5.024771168831169,10.157533376623377,8.712120779220779
2010-01-12,-8.05948051948052,90.37974025974026,-9.36775896103896,-12.180763116883117,80.58116883116882,,6.398475584415584,12.548377142857143,10.113094805194805
2010-01-13,-5.6711151948051945,90.25123376623377,-7.023198701298701,-10.072182337662337,89.6406948051948,,9.820626363636363,20.036492207792207,7.396103896103896
2010-01-14,-3.4953574025974024,90.19296103896104,-4.886753246753246,-7.7321532467532474,93.69372077922078,,10.090236883116884,20.128633766233765,6.450757662337662
2010-01-15,-3.842435324675325,90.48072207792208,-5.189405194805195,-7.8141480519480515,91.17424025974026,,8.067001298701298,16.132597402597405,8.369588311688311
2010-01-16,-4.754908181818181,90.02661038961038,-6.158777402597403,-9.23007922077922,76.64285714285714,,10.850465454545455,21.176688311688313,17.955085714285715
2010-01-17,-2.349145064935065,89.86335714285714,-3.7984415584415587,-7.39540077922078,99.0946948051948,,16.597911688311687,34.241103896103894,0.633658025974026
2010-01-18,-0.35295996103896105,92.28213766233766,-1.4680844155844157,-3.9576309090909088,91.79491558441558,,8.72240909090909,18.95922077922078,6.397186233766234
2010-01-19,-0.7166775324675325,94.2972077922078,-1.5337500649350648,-3.781167142857143,80.37987012987013,,4.942566753246753,10.482662337662337,11.6737012987013
2010-01-20,-3.4265528571428567,92.74053246753246,-4.44275974025974,-7.254768831168832,80.81872077922078,,7.88211038961039,15.478637662337663,12.126081818181818
2010-01-21,-8.411320779220778,85.89511688311688,-10.365514285714285,-12.771287012987013,84.48051948051948,,7.56065974025974,15.450584415584414,11.785714285714286
2010-01-22,-11.14652,84.61856363636363,-13.24541168831169,-15.71024025974026,57.75053896103896,,7.507444155844157,14.397467532467532,28.619048051948056
2010-01-23,-12.419328571428572,85.66794805194804,-14.33780779220779,-16.860423376623377,47.423701298701296,,6.256055584415584,12.755843506493505,34.42640649350649
2010-01-24,-10.867191428571429,85.61026883116884,-12.822198311688311,-15.67552857142857,89.67207792207792,,9.482894805194805,19.761428571428574,14.515693506493506
2010-01-25,-8.392407792207793,82.30083896103896,-10.905177922077922,-13.438493506493504,98.75270779220779,,11.938886363636364,24.924155844155845,13.730519480519481
2010-01-26,-9.567164935064936,80.97853246753246,-12.264107012987013,-14.292554545454545,53.753246753246756,,9.114494805194806,18.507077922077922,34.83171038961039
2010-01-27,-14.367785714285715,74.14651558441558,-18.047223376623375,-19.326154545454546,60.50703246753247,,8.53900909090909,16.559607792207792,38.824133766233764
2010-01-28,-3.681233766233766,81.1677844155844,-6.459859090909091,-9.905994025974026,86.69696753246754,,22.7471,45.849545454545456,11.670454545454545
2010-01-29,-2.263457792207792,84.48320779220779,-4.543679220779221,-7.374076623376624,95.47998051948052,,16.36674675324675,33.36798311688312,12.306818181818182
2010-01-30,-2.6974136363636365,82.50175714285714,-5.311293506493507,-7.788566233766234,77.57413636363636,,15.702831168831167,32.28818181818182,29.792749350649352
2010-01-31,-7.370357142857143,85.7016103896104,-9.397144155844156,-11.79951038961039,75.71644805194805,,8.43564025974026,16.732792207792208,23.449135064935064
2010-02-01,-6.270925194805195,83.11647792207792,-8.727662337662338,-11.196047272727272,75.04491558441558,,12.297590909090909,24.682596103896103,26.19372207792208
2010-02-02,-4.652878441558442,80.87612207792208,-7.511483116883117,-9.893183766233767,83.94426623376623,,15.188924675324674,30.636233766233765,32.90043246753247
2010-02-03,-1.5466287792207793,84.9771038961039,-3.7811798701298702,-6.600935844155845,63.44859090909091,,16.708612987012987,36.29590909090909,20.187228571428573
2010-02-04,-4.332613896103896,89.75951168831169,-5.796222987012987,-8.507342467532467,74.33874675324675,,9.255766623376623,18.549740259740258,33.46536753246753
2010-02-05,-0.8519318181818181,87.60265324675325,-2.6873484415584414,-5.469854545454546,98.48322727272726,,14.547345454545455,29.953831168831172,8.611471428571429
2010-02-06,-1.2029058441558442,89.48374675324675,-2.742110649350649,-5.031446753246754,80.49404545454546,,9.14445116883117,19.061103896103894,19.383116883116884
2010-02-07,-7.331477142857143,84.82787012987013,-9.47714935064935,-12.223140259740259,80.4356038961039,,11.587136363636365,23.552923376623376,12.939935064935066
2010-02-08,-8.830042857142859,84.43311688311688,-11.011645064935065,-13.223776623376624,83.44913636363636,,7.324776623376623,15.132272727272726,21.361472727272727
2010-02-09,-8.903528571428572,85.13473376623377,-10.976282727272727,-13.374297402597401,81.51677272727274,,7.995812987012987,16.599349350649348,41.79545454545455
2010-02-10,-5.026174025974026,87.10151948051949,-6.86564935064935,-9.149335584415583,99.6617987012987,,7.960910389610389,16.993051948051946,4.4058441558441555
2010-02-11,-5.8965746753246755,85.39201948051948,-7.975849870129871,-11.068248051948052,99.24729220779221,,14.359715584415586,29.016233766233768,6.05303038961039
2010-02-12,-5.820087012987013,86.69574025974026,-7.709994805194804,-10.024807272727273,98.49296753246753,,7.912737662337662,16.841883116883118,8.772185714285714
2010-02-13,-4.375443896103896,86.91148051948052,-6.271114935064936,-8.798444155844155,90.89231818181818,,10.3536812987013,20.432141558441558,16.00541038961039
2010-02-14,-5.399036753246753,85.8300974025974,-7.443355454545455,-9.40929090909091,90.90584415584415,,6.736975714285714,13.75012987012987,22.41287792207792
2010-02-15,-5.669951558441559,86.40511688311689,-7.619762337662339,-9.457947532467532,76.42694805194805,,5.164404935064935,10.95038961038961,40.062229870129876
2010-02-16,-5.124172467532468,87.5301038961039,-6.919789610389611,-9.22120961038961,66.0146103896104,,7.7415811688311695,15.5024012987013,40.07359350649351
2010-02-17,-2.34946987012987,90.6246103896104,-3.697548571428571,-6.530901688311689,92.45562987012987,,10.875607792207791,22.8674012987013,15.77976103896104
2010-02-18,0.3235822077922078,92.37066883116883,-0.7946266623376623,-3.150385064935065,92.91558441558442,,8.520025064935064,17.798376623376623,17.640693506493506
2010-02-19,0.8170616363636364,94.16337142857142,-0.03399345844155844,-2.808716883116883,97.8198051948052,,10.364787012987014,21.457012987012988,4.783008571428571
2010-02-20,0.22185067532467534,84.75391298701298,-2.1434363636363636,-3.991431688311688,95.2067077922078,,12.365228571428572,25.619025974025973,17.48592987012987
2010-02-21,-2.4221157142857144,82.32391428571428,-5.147170389610389,-6.664181428571429,38.19642857142857,,9.984432857142858,21.256558441558443,65.59307142857143
2010-02-22,-1.4152705194805195,80.68233246753246,-4.399550649350649,-5.7916541558441565,81.00703246753247,,11.69262077922078,22.981363636363636,36.18127662337662
2010-02-23,1.9845670129870128,85.08610909090909,-0.3308009090909091,-1.9133220779220776,79.2288961038961,,11.974216233766233,24.015194805194806,39.43398311688312
2010-02-24,3.1037771428571426,90.29466883116883,1.622067012987013,0.2571324155844156,88.57413636363636,,6.856564935064935,14.399025974025973,35.53517272727272
2010-02-25,2.2001784415584416,89.161,0.5030194025974026,-1.0742405194805196,55.77001948051949,,8.576064025974027,17.326363636363638,80.74512987012987
2010-02-26,3.1773158441558444,90.62867532467533,1.7678733766233765,-0.5471716493506493,95.52922077922078,,13.052072727272726,26.743636363636366,2.5822510389610387
2010-02-27,2.518576883116883,77.96075324675324,-1.0711148051948052,-1.8297150649350649,52.65476233766234,,14.231197402597404,31.417207792207794,80.55573376623377
2010-02-28,3.5090529870129874,72.83905194805195,-1.0749837662337662,-1.1820887792207793,78.40746753246754,,16.748033766233767,34.25902337662338,36.026515584415584
2010-03-01,3.8462822077922074,71.17710389610389,-1.073631038961039,-1.5668140779220778,30.24945844155844,,21.542906493506493,46.87402337662338,81.46428571428571
2010-03-02,0.27523251948051947,75.25776233766234,-3.8730357142857144,-3.8772776623376624,60.84848701298701,,10.355794805194806,23.00103896103896,55.49729220779221
2010-03-03,-0.8190312987012986,70.6021038961039,-5.8455467532467535,-5.145512597402598,36.21482727272728,,10.01967922077922,22.59038961038961,85.21482467532468
2010-03-04,-1.6094805194805195,71.01879610389611,-6.423252207792208,-5.820562987012988,78.63798701298701,,8.813585194805196,19.015714285714285,47.98484805194805
2010-03-05,-4.7811251948051945,64.6068,-10.734967532467532,-10.104397402597403,47.93398311688312,,13.865997402597403,31.169220779220783,62.24404545454546
2010-03-06,-5.3331,66.60103896103895,-10.833912207792208,-10.43678961038961,78.73917532467533,,12.369007792207793,26.235781818181817,23.73105974025974
2010-03-07,-5.886131168831169,66.95556623376623,-11.411672727272727,-10.668748051948052,65.00216233766234,,9.831786363636363,20.894803896103895,69.57088961038961
2010-03-08,-5.3289610389610385,67.30016883116883,-10.832316883116883,-9.970746753246752,50.18885324675325,,9.166316103896104,20.145192207792206,79.37446103896103
2010-03-09,-6.3655954545454545,62.70861688311689,-12.624144675324676,-11.769355844155845,15.722942857142858,,13.647642857142857,28.05408831168831,127.72185714285715
2010-03-10,-3.9795020779220778,57.789025974025975,-11.402067142857142,-9.406335064935064,73.91504545454545,,14.323985714285714,30.330385714285715,96.71157792207792
2010-03-11,-2.639377922077922,72.75336753246754,-6.9809090909090905,-6.7697441558441565,99.12391558441558,,7.94976012987013,17.86227142857143,8.626081818181818
2010-03-12,-1.4514718961038962,82.43425974025975,-4.122873636363637,-6.013040519480519,93.50108441558442,,13.0343912987013,27.165389610389614,13.077380519480519
2010-03-13,1.095091948051948,81.5621948051948,-1.8084793506493508,-4.148636883116883,90.56872077922078,,19.60874935064935,41.555064935064934,32.49242467532468
2010-03-14,2.515384025974026,80.36055844155844,-0.6212229090909092,-3.261080649350649,80.19913636363636,,24.42306103896104,51.79091038961039,52.85497792207792
2010-03-15,0.14901506493506492,73.45475324675324,-4.313782467532468,-5.298290909090909,72.44209740259741,,18.969307792207793,42.22714285714285,86.07846103896104
2010-03-16,0.9569697402597404,80.3302987012987,-2.244734935064935,-3.5455951948051947,87.6590909090909,,14.270411688311688,32.37077922077923,61.81764285714285
2010-03-17,1.8658438961038963,77.50781298701298,-1.8750377922077923,-2.1025475324675327,91.35768181818182,,10.847850649350649,24.04461038961039,38.20346363636364
2010-03-18,3.989085454545455,74.15131168831168,-0.5227652727272728,0.5910030649350649,60.383116883116884,,8.586066753246755,18.323376623376625,127.38690909090909
2010-03-19,5.948960779220779,72.96967012987012,1.2116774025974026,2.4214454545454545,71.57738311688311,,11.272724155844156,23.71987012987013,76.34631818181819
